english,japanese,detail
tug,ぐいと引く,ぐいと引くを表す基本語。文脈で意味が広がる。
dumb,物の言えない,物の言えないを表す基本語。文脈で意味が広がる。
dreadful,恐ろしい,恐ろしいを表す基本語。文脈で意味が広がる。
negatively,否定的に,否定的にを表す基本語。文脈で意味が広がる。
amaze,をひどくびっくりさせる,をひどくびっくりさせるを表す基本語。文脈で意味が広がる。
eagerly,しきりに,しきりにを表す基本語。文脈で意味が広がる。
pebble,小石,小石を表す基本語。文脈で意味が広がる。
patriotism,愛国心,愛国心を表す基本語。文脈で意味が広がる。
toil,骨折って働く,骨折って働くを表す基本語。文脈で意味が広がる。
flutter,ぱたぱたする,ぱたぱたするを表す基本語。文脈で意味が広がる。
blossom,花,花を表す基本語。文脈で意味が広がる。
frontier,国境,国境を表す基本語。文脈で意味が広がる。
southward,南へ,南へを表す基本語。文脈で意味が広がる。
cocoa,ココア,ココアを表す基本語。文脈で意味が広がる。
goodwill,善意,善意を表す基本語。文脈で意味が広がる。
narrowly,狭く,狭くを表す基本語。文脈で意味が広がる。
coherence,密着,密着を表す基本語。文脈で意味が広がる。
predictable,予報し得る,予報し得るを表す基本語。文脈で意味が広がる。
superb,りっぱな,りっぱなを表す基本語。文脈で意味が広がる。
fireplace,暖炉,暖炉を表す基本語。文脈で意味が広がる。
youthful,若い,若いを表す基本語。文脈で意味が広がる。
underestimate,を実際より低く評価する,を実際より低く評価するを表す基本語。文脈で意味が広がる。
plum,西洋スモモ,西洋スモモを表す基本語。文脈で意味が広がる。
endurance,忍耐,忍耐を表す基本語。文脈で意味が広がる。
firstly,第一に,第一にを表す基本語。文脈で意味が広がる。
disapprove,を好ましくないと思う,を好ましくないと思うを表す基本語。文脈で意味が広がる。
caption,題目,題目を表す基本語。文脈で意味が広がる。
northward,北へ,北へを表す基本語。文脈で意味が広がる。
immortal,不死の,不死のを表す基本語。文脈で意味が広がる。
dissatisfaction,不満,不満を表す基本語。文脈で意味が広がる。
tan,をなめす,をなめすを表す基本語。文脈で意味が広がる。
uneven,まっすぐでない,まっすぐでないを表す基本語。文脈で意味が広がる。
overly,過度に,過度にを表す基本語。文脈で意味が広がる。
massage,マッサージ,マッサージを表す基本語。文脈で意味が広がる。
optimism,楽天主義,楽天主義を表す基本語。文脈で意味が広がる。
influenza,インフルエンザ,インフルエンザを表す基本語。文脈で意味が広がる。
catastrophe,大変動,大変動を表す基本語。文脈で意味が広がる。
admittedly,明らかに,明らかにを表す基本語。文脈で意味が広がる。
accessibility,近づきやすさ,近づきやすさを表す基本語。文脈で意味が広がる。
evacuation,避難,避難を表す基本語。文脈で意味が広がる。
nominee,指名された人,指名された人を表す基本語。文脈で意味が広がる。
furious,怒り狂った,怒り狂ったを表す基本語。文脈で意味が広がる。
stern,厳格な,厳格なを表す基本語。文脈で意味が広がる。
impartial,片寄らない,片寄らないを表す基本語。文脈で意味が広がる。
weakly,じょうぶでない,じょうぶでないを表す基本語。文脈で意味が広がる。
needless,不必要な,不必要なを表す基本語。文脈で意味が広がる。
disconnect,の関係を絶つ,の関係を絶つを表す基本語。文脈で意味が広がる。
outpatient,外来患者,外来患者を表す基本語。文脈で意味が広がる。
lick,をなめる,をなめるを表す基本語。文脈で意味が広がる。
generosity,寛大さ,寛大さを表す基本語。文脈で意味が広がる。
tyranny,圧制,圧制を表す基本語。文脈で意味が広がる。
temperate,節度のある,節度のあるを表す基本語。文脈で意味が広がる。
crater,噴火口,噴火口を表す基本語。文脈で意味が広がる。
ironically,皮肉に,皮肉にを表す基本語。文脈で意味が広がる。
microphone,マイクロフォン,マイクロフォンを表す基本語。文脈で意味が広がる。
subtitle,副表題,副表題を表す基本語。文脈で意味が広がる。
yacht,ヨット,ヨットを表す基本語。文脈で意味が広がる。
bruise,打撲傷,打撲傷を表す基本語。文脈で意味が広がる。
synonym,同義語,同義語を表す基本語。文脈で意味が広がる。
haste,急ぎ,急ぎを表す基本語。文脈で意味が広がる。
diplomat,外交官,外交官を表す基本語。文脈で意味が広がる。
disqualify,を不適格にする,を不適格にするを表す基本語。文脈で意味が広がる。
troublesome,迷惑な,迷惑なを表す基本語。文脈で意味が広がる。
blindness,盲目,盲目を表す基本語。文脈で意味が広がる。
astonish,をびっくりさせる,をびっくりさせるを表す基本語。文脈で意味が広がる。
ponder,をじっくり考える,をじっくり考えるを表す基本語。文脈で意味が広がる。
moody,気分が変わりやすい,気分が変わりやすいを表す基本語。文脈で意味が広がる。
knowingly,知りながら,知りながらを表す基本語。文脈で意味が広がる。
typhoid,腸チフス,腸チフスを表す基本語。文脈で意味が広がる。
picturesque,絵のように美しい,絵のように美しいを表す基本語。文脈で意味が広がる。
penicillin,ペニシリン,ペニシリンを表す基本語。文脈で意味が広がる。
impossibility,不可能,不可能を表す基本語。文脈で意味が広がる。
irrational,理性のない,理性のないを表す基本語。文脈で意味が広がる。
exquisite,絶妙な,絶妙なを表す基本語。文脈で意味が広がる。
faulty,欠点のある,欠点のあるを表す基本語。文脈で意味が広がる。
hastily,急いで,急いでを表す基本語。文脈で意味が広がる。
barren,やせた,やせたを表す基本語。文脈で意味が広がる。
worldly,この世の,この世のを表す基本語。文脈で意味が広がる。
sincerity,誠実,誠実を表す基本語。文脈で意味が広がる。
pint,パイント,パイントを表す基本語。文脈で意味が広がる。
risky,危険な,危険なを表す基本語。文脈で意味が広がる。
prosper,繁栄する,繁栄するを表す基本語。文脈で意味が広がる。
stab,を刺す,を刺すを表す基本語。文脈で意味が広がる。
masterpiece,傑作,傑作を表す基本語。文脈で意味が広がる。
conceivable,考えられる,考えられるを表す基本語。文脈で意味が広がる。
needy,非常に暮らしに困っている,非常に暮らしに困っているを表す基本語。文脈で意味が広がる。
captive,捕虜,捕虜を表す基本語。文脈で意味が広がる。
misunderstand,を誤解する,を誤解するを表す基本語。文脈で意味が広がる。
cripple,肢体障害者,肢体障害者を表す基本語。文脈で意味が広がる。
sob,すすり泣く,すすり泣くを表す基本語。文脈で意味が広がる。
correctness,正しいこと,正しいことを表す基本語。文脈で意味が広がる。
pharmacist,薬剤師,薬剤師を表す基本語。文脈で意味が広がる。
improperly,不適当に,不適当にを表す基本語。文脈で意味が広がる。
disgrace,不名誉,不名誉を表す基本語。文脈で意味が広がる。
plague,疾病,疾病を表す基本語。文脈で意味が広がる。
countryman,同国人,同国人を表す基本語。文脈で意味が広がる。
humane,人道的な,人道的なを表す基本語。文脈で意味が広がる。
adorn,を飾る,を飾るを表す基本語。文脈で意味が広がる。
thrill,ぞくぞくする感じ,ぞくぞくする感じを表す基本語。文脈で意味が広がる。
unrest,不安,不安を表す基本語。文脈で意味が広がる。
worthless,価値のない,価値のないを表す基本語。文脈で意味が広がる。
overtake,に追いつく,に追いつくを表す基本語。文脈で意味が広がる。
tolerant,寛大な,寛大なを表す基本語。文脈で意味が広がる。
bitterly,ひどく,ひどくを表す基本語。文脈で意味が広がる。
rally,を再び集める,を再び集めるを表す基本語。文脈で意味が広がる。
willingly,喜んで,喜んでを表す基本語。文脈で意味が広がる。
starvation,餓死,餓死を表す基本語。文脈で意味が広がる。
queer,風変りな,風変りなを表す基本語。文脈で意味が広がる。
slash,をさっと切る・をヒュッと打ち下ろす,をさっと切る・をヒュッと打ち下ろすを表す基本語。文脈で意味が広がる。
aspire,大望を抱く,大望を抱くを表す基本語。文脈で意味が広がる。
berry,ベリー,ベリーを表す基本語。文脈で意味が広がる。
merger,吸収合併,吸収合併を表す基本語。文脈で意味が広がる。
astonishing,驚くべき,驚くべきを表す基本語。文脈で意味が広がる。
tropic,回帰線,回帰線を表す基本語。文脈で意味が広がる。
simplification,単純化,単純化を表す基本語。文脈で意味が広がる。
eyebrow,眉弓,眉弓を表す基本語。文脈で意味が広がる。
evacuate,を明け渡す,を明け渡すを表す基本語。文脈で意味が広がる。
inaccurate,不正確な,不正確なを表す基本語。文脈で意味が広がる。
holocaust,大虐殺・全燔祭の供物・全焼死・ ユダヤ人の大量虐,大虐殺・全燔祭の供物・全焼死・ ユダヤ人の大量虐を表す基本語。文脈で意味が広がる。
inert,活動する力がない,活動する力がないを表す基本語。文脈で意味が広がる。
rehearsal,けいこをすること,けいこをすることを表す基本語。文脈で意味が広がる。
magnify,を拡大する,を拡大するを表す基本語。文脈で意味が広がる。
tomb,墓,墓を表す基本語。文脈で意味が広がる。
biotechnology,生物工学,生物工学を表す基本語。文脈で意味が広がる。
nicely,見事に,見事にを表す基本語。文脈で意味が広がる。
corporal,伍長,伍長を表す基本語。文脈で意味が広がる。
benevolent,慈悲深い,慈悲深いを表す基本語。文脈で意味が広がる。
subside,引く,引くを表す基本語。文脈で意味が広がる。
hail,あられ,あられを表す基本語。文脈で意味が広がる。
navigate,を操縦する,を操縦するを表す基本語。文脈で意味が広がる。
calmly,静かに,静かにを表す基本語。文脈で意味が広がる。
worsen,をいっそう悪化させる,をいっそう悪化させるを表す基本語。文脈で意味が広がる。
disapproval,不賛成,不賛成を表す基本語。文脈で意味が広がる。
pluck,を摘む,を摘むを表す基本語。文脈で意味が広がる。
refute,の間違っていることを証明する,の間違っていることを証明するを表す基本語。文脈で意味が広がる。
anguish,激しい苦しみ,激しい苦しみを表す基本語。文脈で意味が広がる。
distraction,気を散らすこと,気を散らすことを表す基本語。文脈で意味が広がる。
idiot,白痴,白痴を表す基本語。文脈で意味が広がる。
discredit,の信用を落とす,の信用を落とすを表す基本語。文脈で意味が広がる。
coral,サンゴ,サンゴを表す基本語。文脈で意味が広がる。
trolley,手押し車,手押し車を表す基本語。文脈で意味が広がる。
blur,にじみ,にじみを表す基本語。文脈で意味が広がる。
lengthen,を長くする,を長くするを表す基本語。文脈で意味が広がる。
commemorate,を祝う,を祝うを表す基本語。文脈で意味が広がる。
moonlight,月光,月光を表す基本語。文脈で意味が広がる。
aristocracy,貴族政治,貴族政治を表す基本語。文脈で意味が広がる。
alphabetical,アルファベット順の,アルファベット順のを表す基本語。文脈で意味が広がる。
rack,掛け,掛けを表す基本語。文脈で意味が広がる。
transfusion,輸血,輸血を表す基本語。文脈で意味が広がる。
vibrate,振動する,振動するを表す基本語。文脈で意味が広がる。
resonant,鳴り響く,鳴り響くを表す基本語。文脈で意味が広がる。
motorist,自動車を乗り回す人,自動車を乗り回す人を表す基本語。文脈で意味が広がる。
germ,細菌,細菌を表す基本語。文脈で意味が広がる。
grieve,悲しむ,悲しむを表す基本語。文脈で意味が広がる。
dormitory,寄宿舎,寄宿舎を表す基本語。文脈で意味が広がる。
polity,政治形態,政治形態を表す基本語。文脈で意味が広がる。
comfortably,ここちよく,ここちよくを表す基本語。文脈で意味が広がる。
unlock,の錠を開ける,の錠を開けるを表す基本語。文脈で意味が広がる。
unsafe,危険な,危険なを表す基本語。文脈で意味が広がる。
housewife,家庭の主婦,家庭の主婦を表す基本語。文脈で意味が広がる。
rim,へり,へりを表す基本語。文脈で意味が広がる。
loneliness,寂しさ,寂しさを表す基本語。文脈で意味が広がる。
infringe,を侵害する,を侵害するを表す基本語。文脈で意味が広がる。
chaotic,混とんとした,混とんとしたを表す基本語。文脈で意味が広がる。
