id,english,japanese,detail,sample,sample-jpn
c1-add1-0353,corrective,是正の、矯正の、矯正措置,誤りや不具合を正す是正の様子。改善の手だてを指すことも。,"The company took corrective action.",その会社は是正措置をとった。
c1-add1-0383,enlarge,大きくする、拡大する,大きさや範囲を広げる動詞。写真を引き伸ばす意味にも使う。,"They enlarged the photo.",彼らはその写真を引き伸ばした。
c1-add1-0082,impoverished,貧困に陥った、やせ細った,富や力を奪われ貧しくなった様子。やせ衰えたイメージ。,"They helped impoverished families.",彼らは貧困に陥った家族を助けた。
c1-add1-0284,stationery,文房具、便箋,紙やペンなどの文房具。手紙用の便箋を指すこともある。,"He bought pens at the stationery store.",彼は文房具店でペンを買った。
c1-add1-0187,unsettling,動揺させる、不安にさせる,心を落ち着かなくさせる様子。ざわつかせるイメージ。,"There was an unsettling silence.",不安にさせる沈黙があった。
c1-part2-0108,detriment,損害,損なう損害・不利益。害を指す。,"Smoking is a detriment to health.",喫煙は健康に有害だ。
c1-part4-0140,embody,～を具体化する,考えを形にし具体化するイメージ。体現・盛り込む意味も。,"The hero can embody courage and honesty.",英雄は勇気と誠実さを体現できる。
c1-add1-0579,inversion,逆転、反転、倒置,順序や向きが逆になる逆転。文法の倒置を指すことも。,"The map shows a temperature inversion.",その図は気温の逆転を示している。
c1-add1-0246,recruiter,採用担当者、リクルーター,人材を集め採用する採用担当者。勧誘する人を指す。,"The recruiter interviewed him.",採用担当者は彼を面接した。
c1-add1-0512,supervisory,監督の、管理の,人や仕事を監督する様子。取り締まり・指導のイメージ。,"She has a supervisory role.",彼女は監督する役割を担う。
c1-part3-0030,versatility,多才,いろいろこなす多才・多用途性。融通のきくことを指す。,"The tool's versatility makes it useful.",そのツールの多用途性が使いやすくしている。
c1-part2-0035,cessation,中止,ぱたりと止まる中止・停止。中断を指す。,"The talks led to a cessation of fighting.",会談は戦闘の停止につながった。
c1-part1-0033,constraint,制約,自由を縛る制約。束縛・制限を指す。,"A budget constraint limited the size of the project.",予算の制約がプロジェクトの規模を制限した。
c1-part1-0182,explanatory,解説の,内容を解き明かす解説の様子。説明のためのイメージ。,"The teacher gave an explanatory note.",先生は説明のメモを渡した。
c1-add1-0415,indifference,無関心、冷淡,気にも留めない無関心・冷淡。どうでもよいという態度を指す。,"She treated the news with indifference.",彼女はその知らせを無関心に扱った。
c1-add1-0607,neuron,神経細胞、ニューロン,信号を伝える神経細胞のニューロン。脳の基本単位を指す。,"Neurons send signals in the brain.",ニューロンは脳内で信号を送る。
c1-add1-0622,pesticide,殺虫剤、農薬,害虫を駆除する殺虫剤。作物を守る農薬を指す。,"They sprayed pesticide on the field.",彼らは畑に殺虫剤をまいた。
c1-part4-0010,quirk,変な癖,その人特有の変な癖。気まぐれ・思わぬ巡り合わせを指す。,"His habit of tapping the desk is a small quirk.",机を叩くクセは彼の小さな癖だ。
c1-part3-0001,scorn,軽べつ,見下し軽べつすること。あざけりや、はねつける動詞にも使う。,"She looked at the lie with scorn.",彼女はその嘘を軽蔑の目で見た。
c1-part4-0007,tycoon,大物実業家,巨富を握る大物実業家。有力者を指す。,"The oil tycoon bought another company.",その石油王はまた別の会社を買収した。
c1-part1-0199,advantageous,有利な,得になる有利な様子。好都合なイメージ。,"The agreement was advantageous to both sides.",その合意は双方にとって有利だった。
c1-add1-0368,dismantle,分解する、解体する,組み立てを分解する動詞。組織や制度を解体する意味にも使う。,"They dismantled the old machine.",彼らはその古い機械を分解した。
c1-part3-0011,nocturnal,夜行性の、夜の,夜に活動する夜行性の様子。夜の・夜咲きのイメージ。,"Owls are nocturnal birds.",フクロウは夜行性の鳥だ。
c1-part3-0038,respite,一時的休息、猶予,つかの間の一時的休息。執行猶予・延期を指す。,"The cool room gave us respite from the heat.",涼しい部屋は暑さからのひとときの安らぎを与えてくれた。
c1-part1-0195,abstraction,抽象,具体を離れた抽象。上の空・抽出を指すこともある。,"The painting moves toward abstraction.",その絵は抽象の方向へ向かっている。
c1-part2-0023,drawback,障害,進行を妨げる障害・欠点。不利な点を指す。,"The only drawback is the high price.",唯一の欠点は高い価格だ。
c1-add1-0304,unspecified,特定されていない、明示されない,はっきり示されていない様子。詳細が伏せられたイメージ。,"He left for an unspecified reason.",彼は明示されない理由で去った。
c1-part3-0035,complimentary,無料の、称賛の,「好意として与える」を表す語。無料・称賛の二義に注意。「無料の」の意味もある。 ,"The hotel offered complimentary breakfast.",ホテルは朝食無料サービスを提供した。
c1-add1-0373,downgrade,格下げする、評価を下げる,等級や評価を下げる動詞。格下げする意味で使う。,"The agency downgraded the country's rating.",その機関は国の格付けを引き下げた。
c1-part1-0053,formulate,～を明確に表す、策定する,考えや計画を明確な言葉や形で表す。処方を作る・策定するの意味もある。,"They plan to formulate a new policy.",彼らは新しい方針を策定する計画だ。
c1-add1-0399,franc,フラン(通貨),スイスなどで使う通貨単位のフラン。貨幣の額を表す語。,"The meal cost thirty francs.",その食事は30フランだった。
c1-part2-0027,impede,～を妨げる,進行を妨げるイメージ。じゃまする・遅らせる意味で使う。,"Heavy snow may impede traffic.",大雪が交通を妨げるかもしれない。
c1-part2-0103,ingenuity,発明の才能,工夫を生む発明の才能。創意・巧妙さを指す。,"Her ingenuity solved the problem.",彼女の創意工夫が問題を解決した。
c1-part3-0029,itinerary,旅程,旅の道順を記した旅程。旅行計画を指す。,"The itinerary lists each stop on the tour.",旅程表にはツアーの各立ち寄り先が載っている。
c1-part3-0006,malfunction,機能不全,正しく働かない機能不全。故障・誤作動を指す。,"A malfunction stopped the machine.",誤作動が機械を止めた。
c1-part1-0103,ordinarily,たいてい,「たいてい・ふつうは」を表す副詞。通常の様子を示す。,"Ordinarily, the office closes at six.",通常、オフィスは6時に閉まる。
c1-part2-0196,rapport,信頼関係、親密な関係,相互理解に基づく信頼・親密な関係。ラポールと呼ばれる人間関係の基盤。,"The teacher built rapport with the class.",先生はクラスと良好な関係を築いた。
c1-add1-0256,reimbursement,払い戻し、返済,立て替え分を返す払い戻し。経費の返金を指す。,"He asked for reimbursement of expenses.",彼は経費の払い戻しを求めた。
c1-part3-0002,tact,機転,その場を丸く収める機転。如才なさ・気配りを指す。,"She handled the complaint with tact.",彼女は苦情を巧みに処理した。
c1-add1-0385,entrepreneurial,起業家の、企業家精神の,進んで事業を起こす起業家の様子。冒険を恐れないイメージ。,"She has an entrepreneurial spirit.",彼女は起業家精神を持っている。
c1-add1-0307,vacate,立ち退く、明け渡す,部屋や地位を空けて立ち退く動詞。明け渡す意味で使う。,"Guests must vacate the room by noon.",客は正午までに部屋を明け渡さねばならない。
c1-part4-0035,fiend,悪魔,残忍な悪魔・鬼。極度に熱中する人を指すこともある。,"The villain was a cruel fiend.",悪役は残酷な悪魔だった。
c1-part3-0149,hypocritical,偽善の,うわべを飾る偽善の様子。見せかけのイメージ。,"It was hypocritical to criticize others for lying.",嘘をついたことで他人を批判するのは偽善だった。
c1-add1-0099,marginally,わずかに、少しだけ,ごくわずかに・ほんの少し、を表す副詞。小さな差を示す。,"Sales rose marginally this year.",売上は今年わずかに伸びた。
c1-add1-0215,mower,芝刈り機,草や芝を刈る芝刈り機。庭の手入れに使う機械を指す。,"He cut the lawn with a mower.",彼は芝刈り機で芝を刈った。
c1-part3-0003,professionalism,専門職意識、プロ意識,専門家としての高い技術と倫理観。プロ意識・専門職らしい振る舞いを表す語。,"Her professionalism impressed the clients.",彼女のプロ意識はクライアントを感心させた。
c1-part3-0027,resonate,反響する,音がよく反響するイメージ。共鳴する・心に響く意味にも使う。,"Her words resonate with young people.",彼女の言葉は若者の心に響く。
c1-add1-0511,subsection,小区分、細分、項,大きな区分の下位の小区分。条文などの項を指す。,"Read the rule in subsection two.",第2項の規則を読みなさい。
c1-add1-0315,walkway,歩道、通路,人が歩くための歩道・通路。建物をつなぐ渡り廊下を指すことも。,"A covered walkway links the buildings.",屋根付きの通路が建物をつないでいる。
c1-part3-0051,astray,迷って,「迷って・道を外れて」を表す語。それてしまう様子を示す。,"We took a wrong turn and went astray.",私たちは曲がる場所を間違えて、迷ってしまった。
c1-add1-0160,spontaneously,自然に、自発的に,促されず自然に・とっさに、を表す副詞。ひとりでに起こる様子を示す。,"The crowd cheered spontaneously.",群衆は自然に歓声をあげた。
c1-part4-0037,conservatory,音楽学校、温室,音楽や美術を専門的に学ぶ学校・音楽院。ガラス張りの温室という意味もある。,"The conservatory was full of tropical plants.",温室には熱帯植物がたくさんあった。
c1-add1-0542,epidemiology,疫学,病気の発生や広がりを調べる疫学。集団の健康を研究する分野を指す。,"She studies epidemiology.",彼女は疫学を研究している。
c1-part3-0077,ferocious,恐ろしい,荒々しく恐ろしい様子。どう猛な・すさまじいイメージ。,"The ferocious dog barked at the gate.",獰猛な犬が門のところで吠えた。
c1-add1-0413,incline,傾ける、その気にさせる、斜面,傾ける動詞。気持ちを傾かせる・坂という名詞にも使う。,"The path inclines steeply here.",小道はここで急に傾いている。
c1-part3-0114,panoramic,全景が見える,全景が見える様子。見晴らしのよい・広範なイメージ。,"The hotel room had a panoramic view.",ホテルの部屋からは全景が見渡せた。
c1-part3-0021,reassurance,安心させること,不安を和らげ安心させること。励まし・確約を指す。,"His calm voice gave her reassurance.",彼の落ち着いた声が彼女を安心させた。
c1-part4-0136,correlate,～に相互関係を持たせる,互いに相互関係を持たせるイメージ。関連づける意味で使う。,"Researchers try to correlate sleep with test scores.",研究者は睡眠とテストの点数を関連付けようとしている。
c1-add1-0064,favorably,好意的に、有利に,良い印象で・有利に、を表す副詞。好ましい受け止めを示す。,"The book was favorably reviewed.",その本は好意的に評された。
c1-part3-0080,ghostly,幽霊の,幽霊のような様子。幻のような・不気味なイメージ。,"A ghostly figure appeared in the fog.",霧の中に幽霊のような姿が現れた。
c1-add1-0419,insurgent,反乱者、反乱の,政府に武力で抗う反乱者。反乱の様子を指すこともある。,"Insurgents attacked the base.",反乱者が基地を攻撃した。
c1-part3-0105,munch,～をむしゃむしゃ食べる,むしゃむしゃ音を立てて食べるイメージ。かみしめる意味で使う。,"Children like to munch on popcorn during the movie.",子どもたちは映画の間ポップコーンをむしゃむしゃ食べるのが好きだ。
c1-add1-0477,relational,関係の、関連の,物事の関係に基づく様子。つながりを表すイメージ。,"The data is stored in a relational database.",データはリレーショナルなデータベースに保管される。
c1-part2-0141,renown,名声,世に知れ渡る名声。高名を指す。,"The singer gained international renown.",その歌手は国際的な名声を得た。
c1-add1-0439,negotiable,交渉の余地がある、譲渡できる,話し合いで変えられる様子。手形などを譲渡できる意味にも。,"The price is negotiable.",値段は交渉の余地がある。
c1-part2-0097,sprout,芽,種から出る芽。芽生える・急に伸びる動詞にも使う。,"A green sprout came out of the soil.",緑の芽が土から出てきた。
c1-add1-0002,acutely,鋭く、激しく、痛切に,感覚や痛みが鋭く・強く、を表す副詞。切実な様子を示す。,"She was acutely aware of the danger.",彼女は危険を痛いほど意識していた。
c1-part2-0032,agreeable,気持ちのよい,感じのよい気持ちのよい様子。快い・承知しているイメージ。,"She has an agreeable personality.",彼女は感じのいい性格をしている。
c1-part3-0005,churn,かき回す、大量離脱,「かき回す」を表す語。顧客離脱や大量生産の比喩にも使う。「大量離脱」の意味もある。 ,"The machine churns butter.",その機械はバターを攪拌する。
c1-part2-0093,fatality,死亡者、致命的事故,事故・災害などによる死亡・死亡者数。致死性・必然性という意味もある。,"The accident caused one fatality.",その事故で一人が死亡した。
c1-part2-0020,incision,切り込むこと,切り込むこと・切開。切り口を指す。,"The surgeon made a small incision.",外科医が小さな切開を行った。
c1-part4-0147,mediate,～を調停する,間に立ち調停するイメージ。仲裁する・とりもつ意味で使う。,"She agreed to mediate the dispute.",彼女は紛争の仲裁に同意した。
c1-part1-0066,oblige,～に義務を負わせる,義務を負わせるイメージ。恩恵を施す・やむを得ずさせる意味にも。,"The rule will oblige drivers to slow down.",そのルールはドライバーに速度を落とすよう義務付ける。
c1-add1-0628,postgraduate,大学院の、大学院生,学部を終えた後の大学院の様子。院生を指す名詞にも使う。,"She began postgraduate study.",彼女は大学院の研究を始めた。
c1-add1-0128,prophetic,予言的な、先を見通した,未来を言い当てた予言的な様子。先見の明のイメージ。,"His warning proved prophetic.",彼の警告は予言的だと分かった。
c1-part2-0186,stately,威厳のある,堂々と威厳のある様子。荘厳な・格式のあるイメージ。,"The queen walked in a stately manner.",女王は堂々とした態度で歩いた。
c1-part2-0116,tangle,～をもつれさせる,糸などをもつれさせるイメージ。からまる・もつれという名詞にも。,"The fishing line can tangle in the weeds.",釣り糸が草に絡まることがある。
c1-part3-0159,tantrum,かんしゃく,突然の怒りの発作かんしゃく。だだをこねることを指す。,"The child threw a tantrum in the store.",子どもは店の中でかんしゃくを起こした。
c1-add1-0297,toner,トナー、化粧水,印刷機の粉状インクのトナー。肌を整える化粧水を指すことも。,"The printer needs a new toner.",そのプリンターは新しいトナーが要る。
c1-part4-0156,hitherto,今まで,「今まで・これまで」を表す副詞。従来の様子を示す。,"Hitherto, the rule was unclear.",これまでのところ、その規則は不明確だった。
c1-add1-0481,reorganization,再編成、改組,組織を組み直す再編成。仕組みの改組を指す。,"The reorganization changed many jobs.",その再編成は多くの職を変えた。
c1-add1-0320,wrinkle,しわ、問題点、しわを寄せる,肌や布のしわ。ちょっとした問題や、しわを寄せる動詞にも使う。,"She ironed the wrinkles out of the shirt.",彼女はアイロンでシャツのしわを伸ばした。
c1-part4-0098,motley,まだらの,いろいろ混じったまだらの様子。寄せ集めの・雑多なイメージ。,"A motley group of travelers boarded the bus.",様々な旅人たちがバスに乗り込んだ。
c1-part3-0007,revere,～をあがめる,心から敬いあがめるイメージ。崇敬する意味で使う。,"The villagers revere the old temple.",村人たちは古い寺院を崇めている。
c1-part1-0138,conformity,～との相似,型に合わせる相似・一致。順応・服従を指す。,"Conformity can limit new ideas.",同調は新しいアイデアを制限することがある。
c1-add1-0276,showroom,展示室、ショールーム,商品を並べて見せる展示室。実物を陳列する部屋を指す。,"The car showroom was full of visitors.",その自動車の展示室は来場者でいっぱいだった。
c1-part3-0098,tranquil,静かな,波風のない静かな様子。穏やかで落ち着いたイメージ。,"The garden was tranquil in the morning.",庭は朝の間は静かだった。
c1-part1-0081,circulate,循環する,ぐるぐる循環するイメージ。出回る・言い広める意味にも使う。,"Please circulate the memo to everyone.",メモを全員に回覧してください。
c1-part3-0058,domestically,国内で、家庭内で,「国内で」を表す語という仕方。動作・判断の程度や話し手の態度を補う。「家庭内」の意味もある。 ,"The company sells its products domestically.",その会社は製品を国内で販売している。
c1-add1-0504,smuggle,密輸する、こっそり持ち込む,税や規則を逃れ品を密輸する動詞。こっそり運ぶ意味で使う。,"They tried to smuggle goods across the border.",彼らは国境を越えて品を密輸しようとした。
c1-part2-0165,conjure,魔法のように呼び出す,魔法のように呼び出すイメージ。手品・思い起こさせる意味も。,"The magician can conjure a rabbit from a hat.",マジシャンは帽子からウサギを呼び出すことができる。
c1-part2-0066,flicker,ゆらめく,炎などがちらちらゆらめくイメージ。明滅する・かすかに動く意味も。,"The candle began to flicker in the wind.",ろうそくが風の中でちらつき始めた。
c1-part4-0186,imposition,課すること,義務や税を課すること。押しつけ・迷惑を指す。,"The new rule felt like an imposition.",その新しい規則は押しつけのように感じられた。
c1-add1-0420,intensify,強める、激化させる,程度を一段と強める動詞。激しくなる意味でも使う。,"The storm intensified overnight.",嵐は一晩で激しさを増した。
c1-part2-0045,perpetuate,～を永続させる,途切れず永続させるイメージ。存続させる意味で使う。,"Old customs can perpetuate inequality.",古い慣習が不平等を永続させることがある。
c1-part2-0102,poise,落ち着き、釣り合いを保つ,優雅な姿勢と落ち着き。バランスを保つ状態、準備を整える意味もある。,"The dancer moved with perfect poise.",ダンサーは完璧な落ち着きで動いた。
c1-add1-0648,reconstruct,再建する、復元する,壊れたものを組み立て直す動詞。出来事を復元する意味にも使う。,"They reconstructed the old bridge.",彼らはその古い橋を再建した。
c1-part3-0070,cynicism,皮肉,人を信じない皮肉・冷笑。皮肉な態度を指す。,"His cynicism made him doubt every promise.",彼の皮肉屋な性格がすべての約束を疑わせた。
c1-part3-0112,innovate,革新する,新しく革新するイメージ。刷新する意味で使う。,"Companies must innovate to survive.",企業は生き残るために革新しなければならない。
c1-add1-0473,reformer,改革者,制度や社会を改める改革者。よりよく変えようとする人を指す。,"He was a famous social reformer.",彼は名高い社会改革者だった。
c1-add1-0288,streamline,合理化する、流線形にする,無駄を省き効率化する動詞。抵抗の少ない流線形にする意味も。,"They streamlined the whole process.",彼らは工程全体を合理化した。
c1-part2-0162,upheaval,激変、大混乱,社会や生活の大きな激変・混乱。地殻の隆起という地理的な意味も持つ。,"The election caused political upheaval.",選挙は政治的な激変を引き起こした。
c1-add1-0299,unattended,付き添いのない、放置された,人が付いていない・ほったらかしの様子。目を離したイメージ。,"Do not leave bags unattended.",かばんを放置しないでください。
c1-add1-0013,averse,気が進まない、嫌って,~を嫌がり気が進まない様子。避けたい気持ちを示す。,"She is averse to taking risks.",彼女は危険を冒すのを嫌う。
c1-add1-0387,erode,浸食する、むしばむ,水や風が少しずつ削る動詞。信頼などを徐々に損なう意味にも。,"Waves eroded the cliff.",波がその崖を浸食した。
c1-part2-0091,formality,形式的であること,形にこだわる形式的であること。儀礼・手続きを指す。,"Signing the form was just a formality.",フォームに署名するのは単なる形式だった。
c1-add1-0455,peso,ペソ(通貨),メキシコなどで使う通貨単位のペソ。貨幣の額を表す語。,"The shirt costs fifty pesos.",そのシャツは50ペソだ。
c1-part3-0145,sentient,知覚力のある,ものを感じ取れる知覚力のある様子。意識を持つイメージ。,"A sentient being can feel and think.",感覚を持つ存在は感じたり考えたりできる。
c1-add1-0525,unfavorable,好ましくない、不利な,都合や印象がよくない様子。逆風のイメージ。,"The weather was unfavorable for sailing.",天気は航海に不向きだった。
c1-part3-0008,closeness,近さ、親密さ,物理的・感情的に近い状態。親密さ・密接さ・近さを表す抽象名詞。,"The closeness of the race surprised everyone.",レースの接戦は全員を驚かせた。
c1-add1-0526,unsecured,無担保の、保証のない,担保をつけていない無担保の様子。裏づけのない融資を指す。,"An unsecured loan has higher interest.",無担保のローンは金利が高い。
c1-part1-0181,dispense,～を分配する、不要にする,薬や物を分配・調合して配る。dispense with で「なしで済む」意味も。,"The machine can dispense tickets automatically.",機械は自動的に切符を発行できる。
c1-part2-0033,divergence,分岐,二手に分かれる分岐・相違。逸脱を指す。,"The divergence in opinions grew wider.",意見の相違がさらに広がった。
c1-part3-0067,grapefruit,グレープフルーツ,すっぱみのある柑橘グレープフルーツ。大きな実を指す。,"She ate a grapefruit for breakfast.",彼女は朝食にグレープフルーツを食べた。
c1-part2-0065,occupant,居住者,そこに住む居住者。乗っている人・占有者を指す。,"The occupant of the room was asleep.",部屋の占有者は眠っていた。
c1-part3-0063,sedentary,体を動かすことが少ない,座りがちで体を動かすことが少ない様子。定着性のの意味にも。,"A sedentary lifestyle can harm your health.",座りっぱなしの生活習慣は健康を害することがある。
c1-add1-0496,segmentation,分割、細分化、区分け,全体を部分に分ける分割・細分化。市場の区分けを指すことも。,"Market segmentation helps target ads.",市場の細分化は広告の的を絞る助けになる。
c1-part4-0013,shambles,めちゃくちゃな状態,「めちゃくちゃに崩れた状態」を表す語。場所・計画に使う。 ,"The kitchen was in shambles after the party.",パーティーの後、台所はめちゃくちゃだった。
c1-add1-0506,specialization,専門化、特化,特定の分野に絞る専門化。得意分野への特化を指す。,"Specialization improves efficiency.",専門化は効率を高める。
c1-part2-0151,stylistic,文体の,表現の仕方に関する文体の様子。作風のイメージ。,"The writer made a stylistic choice.",その作家は文体的な選択をした。
c1-part4-0192,dissemination,普及,広く行き渡らせる普及・流布。散布を指す。,"The internet speeds the dissemination of news.",インターネットはニュースの普及を速める。
c1-part4-0162,allotment,割り当て,割り振られた割り当て・分配分。市民農園を指すこともある。,"Each family received a small allotment of land.",各家族は小さな土地の割り当てを受けた。
c1-add1-0157,somber,暗い、陰気な、地味な,光や色が暗く沈んだ様子。重苦しく陰気なイメージ(米つづり)。,"The funeral had a somber mood.",その葬儀は暗い雰囲気だった。
c1-add1-0058,elitist,エリート主義の、選民的な,少数の優れた者を重んじるエリート主義の様子を指す。,"The club has an elitist attitude.",そのクラブは選民的な態度をとる。
c1-add1-0395,flotation,株式公開、浮揚、浮遊,会社の株式公開(上場)。水に浮くこと・浮力を指すことも。,"The company's flotation raised funds.",その会社の株式公開は資金を集めた。
c1-part2-0150,instinctively,本能的に,「本能的に・とっさに」を表す副詞。反射的な様子を示す。,"She instinctively reached for the light switch.",彼女は本能的に電灯のスイッチに手を伸ばした。
c1-part2-0092,conscientious,良心的な,誠実で良心的な様子。念入りな・実直なイメージ。,"She is a conscientious worker.",彼女は誠実な働き者だ。
