english,japanese,detail,sample
worth,価値がある,価値がある感覚。金額や「～する価値がある」に使う。 ,"The teacher asked about the worth after class."
organic,有機の,「有機の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The teacher chose an organic example."
afford,～する余裕がある,金銭・時間の余裕があり可能になる感覚。can affordで重要。 ,"The manual listed the afford under tools."
unable,～できない,「きない」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The child was unable during the thunderstorm."
unique,ただ一つしかない,「ただ一つしかない」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The design is unique."
probability,確率,動作・性質を名詞化した語。「確率」という概念や結果を表す。 ,"The survey tracked probability over several years."
alcohol,アルコール,「アルコール」を指す基本語。物・考え・場面を具体的に表す。 ,"A diagram showed the alcohol clearly."
threat,脅し,「脅し」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the threat before leaving."
efficient,能率的な,「能率的な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The new system is efficient."
tendency,傾向,動作・性質を名詞化した語。「傾向」という概念や結果を表す。 ,"The coach praised a tendency effort."
economics,経済学,「経済学」を指す基本語。物・考え・場面を具体的に表す。 ,"The librarian set the economics near the entrance."
rely,頼る,「頼る」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The machine ran rely after the repair."
temporary,一時の,「一時の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The committee made a temporary decision."
filter,ろ過器,不要なものを取り除く道具・仕組み。検索条件にも使う。 ,"A photo showed the filter beside the road."
confidence,信頼,動作・性質を名詞化した語。「信頼」という概念や結果を表す。 ,"The speaker defined confidence with a simple example."
violence,暴力,動作・性質を名詞化した語。「暴力」という概念や結果を表す。 ,"The survey tracked violence over several years."
extreme,極度の,「極度の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The team chose an extreme route."
currently,現在は,「現在は」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"She currently lives in Tokyo."
terminal,終点、端末,終点が主な意味。端末・末期のという意味にも広がる。 ,"The report noted a terminal pattern."
opposition,反対,動作・性質を名詞化した語。「反対」という概念や結果を表す。 ,"The study measured opposition across three groups."
pupil,生徒,「生徒」を指す基本語。物・考え・場面を具体的に表す。 ,"The librarian set the pupil near the entrance."
publisher,出版業者,「出版業者」という人・役割が主な意味。職業・立場・関係を表す。 ,"A client asked about the publisher after lunch."
contrary,反対の,「反対の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The editor marked a contrary phrase."
encounter,～に偶然出会う,対象に働きかける動詞。「偶然出会う」動作から抽象的用法にも広がる。 ,"Workers learned to encounter it during practice."
victim,犠牲者,「犠牲者」という人・役割が主な意味。職業・立場・関係を表す。 ,"A client asked about the victim after lunch."
arrest,～を逮捕する,対象に働きかける動詞。「逮捕する」動作から抽象的用法にも広がる。 ,"They decided to arrest it before noon."
absolute,絶対の、完全な,「絶対の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The team chose an absolute route."
mount,～を登る,対象に働きかける動詞。「登る」動作から抽象的用法にも広がる。 ,"Please mount it after checking the instructions."
mile,マイル,「マイル」を指す基本語。物・考え・場面を具体的に表す。 ,"The note explained the mile in plain words."
capture,～を捕える,対象に働きかける動詞。「捕える」動作から抽象的用法にも広がる。 ,"They tried to capture the moment after lunch."
objection,反対,動作・性質を名詞化した語。「反対」という概念や結果を表す。 ,"A short story illustrated objection clearly."
distinction,区別,動作・性質を名詞化した語。「区別」という概念や結果を表す。 ,"The policy raised questions about distinction."
holy,神聖な,「神聖な」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"They visited a holy place."
switch,スイッチ；切り替える,切り替える感覚。スイッチ装置・変更の動作に使う。 ,"The presenter pointed to the switch on the slide."
restrict,～を制限する,対象に働きかける動詞。「制限する」動作から抽象的用法にも広がる。 ,"The guide showed us how to restrict it."
slight,わずかの,「わずかの」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The guide suggested a slight method."
minority,少数,動作・性質を名詞化した語。「少数」という概念や結果を表す。 ,"The lecture explored minority through real cases."
bulletin,掲示、会報,「掲示」を指す基本語。物・考え・場面を具体的に表す。 ,"A photo showed the bulletin beside the road."
literary,文学の,「文学の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"A literary question started the debate."
discovery,発見,「発見」を指す基本語。物・考え・場面を具体的に表す。 ,"The report connected the discovery to the case."
visual,視覚の,「視覚の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The coach praised a visual effort."
registration,登録,動作・性質を名詞化した語。「登録」という概念や結果を表す。 ,"The policy raised questions about registration."
incident,～でき事,「き事」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The committee made an incident decision."
behalf,利益、代理,「利益」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the behalf before leaving."
wound,傷,「傷」を指す基本語。物・考え・場面を具体的に表す。 ,"The visitor noticed the wound near the doorway."
obviously,明らかに,「明らかに」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"Obviously, the route needs more time."
disability,障害,動作・性質を名詞化した語。「障害」という概念や結果を表す。 ,"The lecture explored disability through real cases."
package,包み,「包み」を指す基本語。物・考え・場面を具体的に表す。 ,"The article described the package with an example."
poet,詩人,「詩人」という人・役割が主な意味。職業・立場・関係を表す。 ,"A client asked about the poet after lunch."
mere,ほんの,「ほんの」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The editor marked a mere phrase."
canal,運河,「運河」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The guide suggested a canal method."
aside,脇に、別に,「脇に」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The machine ran aside after the repair."
copyright,著作権,「著作権」を指す基本語。物・考え・場面を具体的に表す。 ,"The note explained the copyright in plain words."
mutual,相互の お互いに対する,双方に同じ関係がある感覚。相互理解・共通利益に使う。 ,"A mutual color filled the evening sky."
via,経由で,「経由で」を指す基本語。物・考え・場面を具体的に表す。 ,"The message arrived via email."
presentation,発表、提示,動作・性質を名詞化した語。「発表」という概念や結果を表す。 ,"The survey tracked presentation over several years."
rare,まれな,「まれな」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The team chose a rare route."
similarly,類似して,「類似して」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The team worked similarly through the night."
stick,～を刺す,対象に働きかける動詞。「刺す」動作から抽象的用法にも広がる。 ,"Workers learned to stick it during practice."
stable,安定した,「安定した」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The editor marked a stable phrase."
academic,学問の,「学問の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The academic article was difficult."
spiritual,精神的な,「精神的な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The teacher chose a spiritual example."
adapt,～を適応させる,対象に働きかける動詞。「適応させる」動作から抽象的用法にも広がる。 ,"Please adapt it after checking the instructions."
beat,～をたたく,対象に働きかける動詞。「たたく」動作から抽象的用法にも広がる。 ,"They learned to beat the sauce during training."
sharp,鋭い,「鋭い」を指す基本語。物・考え・場面を具体的に表す。 ,"The teacher gave a sharp example."
prison,刑務所,「刑務所」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"The guide mentioned the prison near the entrance."
slope,傾斜する,「傾斜する」という動きや変化を表す語。人・物の状態変化にも使う。 ,"A diagram showed the slope clearly."
stem,茎,「茎」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the stem before leaving."
classify,～を分類する,対象に働きかける動詞。「分類する」動作から抽象的用法にも広がる。 ,"Workers learned to classify it during practice."
working,動く,「動く」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The coach praised a working effort."
notion,心に思うこと,動作・性質を名詞化した語。「心に思う」という概念や結果を表す。 ,"A short story illustrated notion clearly."
academy,学院、学会,「学院」を指す基本語。物・考え・場面を具体的に表す。 ,"The article described the academy with an example."
negotiation,交渉,動作・性質を名詞化した語。「交渉」という概念や結果を表す。 ,"The committee discussed negotiation for an hour."
separation,分離,動作・性質を名詞化した語。「分離」という概念や結果を表す。 ,"The article linked separation to climate change."
allowance,手当、許容量,動作・性質を名詞化した語。「手当」という概念や結果を表す。 ,"The allowance arrived early for the workshop."
normally,正常に,「正常に」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The door closed normally behind us."
ignore,～を無視する,対象に働きかける動詞。「無視する」動作から抽象的用法にも広がる。 ,"The training video shows how to ignore it safely."
consequently,その結果として,「その結果として」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The team worked consequently through the night."
assignment,割り当てられた仕事,「割り当てられた仕事」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The assignment is due tomorrow."
league,リーグ,「リーグ」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the league before leaving."
cattle,牛,「牛」を指す基本語。物・考え・場面を具体的に表す。 ,"The cattle moved quietly."
furthermore,さらに,「さらに」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The machine ran furthermore after the repair."
lecture,講義,「講義」を指す基本語。物・考え・場面を具体的に表す。 ,"The checklist included the lecture at the end."
monitor,監視する；モニター,「監視する」を指す基本語。物・考え・場面を具体的に表す。「モニター」の意味もある。 ,"Experts can monitor the assignment carefully."
admission,入場、入学許可,「入場」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"The admission opened early for visitors."
commonly,普通は、一般に,「普通は」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The door closed commonly behind us."
climate,気候,「気候」を指す基本語。物・考え・場面を具体的に表す。 ,"The manual listed the climate under tools."
prayer,祈ること,「祈る」を指す基本語。物・考え・場面を具体的に表す。 ,"The report connected the prayer to the case."
accurate,正確な,「正確な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The teacher chose an accurate example."
achievement,達成,「達成」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The study measured achievement across three groups."
bishop,主教,「主教」という人・役割が主な意味。職業・立場・関係を表す。 ,"A client asked about the bishop after lunch."
atmosphere,大気,「大気」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the atmosphere before leaving."
oral,口頭の,「口頭の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The committee made an oral decision."
democracy,民主政治,動作・性質を名詞化した語。「民主政治」という概念や結果を表す。 ,"The article linked democracy to climate change."
taste,味、好み,「味」を指す基本語。物・考え・場面を具体的に表す。 ,"The checklist included the taste at the end."
acknowledge,～を認める,対象に働きかける動詞。「認める」動作から抽象的用法にも広がる。 ,"They decided to acknowledge it before noon."
preference,好み,動作・性質を名詞化した語。「好み」という概念や結果を表す。 ,"The lecture explored preference through real cases."
prisoner,囚人,「囚人」という人・役割が主な意味。職業・立場・関係を表す。 ,"The manager reviewed the prisoner before the meeting."
partial,一部の、部分的な,「一部の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The painter chose a partial color."
evident,明白な,「明白な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The coach praised an evident effort."
rail,レール,「レール」を指す基本語。物・考え・場面を具体的に表す。 ,"The librarian set the rail near the entrance."
unemployment,失業,「失業」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The policy raised questions about unemployment."
psychological,心理学の,「心理学の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The class found a psychological pattern in the story."
chemistry,化学,「化学」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the chemistry before leaving."
transformation,変形,動作・性質を名詞化した語。「変形」という概念や結果を表す。 ,"The speaker defined transformation with a simple example."
dealer,商人,「商人」という人・役割が主な意味。職業・立場・関係を表す。 ,"A client asked about the dealer after lunch."
strip,～を取り去る,対象に働きかける動詞。「取り去る」動作から抽象的用法にも広がる。 ,"The training video shows how to strip it safely."
poetry,詩,「詩」を指す基本語。物・考え・場面を具体的に表す。 ,"The article described the poetry with an example."
outstanding,目立つ,「目立つ」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The report noted an outstanding pattern."
slip,滑る,「滑る」という動きや変化を表す語。人・物の状態変化にも使う。 ,"A photo showed the slip beside the road."
naturally,気どらずに,「気どらずに」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"Naturally, the route needs more time."
insist,～と強く主張する,対象に働きかける動詞。「強く主張する」動作から抽象的用法にも広がる。 ,"The report connected the insist to the case."
phrase,句、言い回し,「句」を指す基本語。物・考え・場面を具体的に表す。 ,"The note explained the phrase in plain words."
abandon,～を捨てる,対象に働きかける動詞。「捨てる」動作から抽象的用法にも広がる。 ,"Workers learned to abandon it during practice."
molecule,分子,「分子」を指す基本語。物・考え・場面を具体的に表す。 ,"The calendar marked the molecule in blue."
profession,専門職,動作・性質を名詞化した語。「専門職」という概念や結果を表す。 ,"The survey tracked profession over several years."
gap,割れ目,「割れ目」を指す基本語。物・考え・場面を具体的に表す。 ,"There was a gap in the wall."
eastern,東の,「東の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The report noted an eastern pattern."
impression,印象,動作・性質を名詞化した語。「印象」という概念や結果を表す。 ,"The debate revealed impression after the vote."
restore,～を復活させる,対象に働きかける動詞。「復活させる」動作から抽象的用法にも広がる。 ,"Workers restore the old mural each spring."
remedy,治療薬,「治療薬」を指す基本語。物・考え・場面を具体的に表す。 ,"The librarian set the remedy near the entrance."
fold,～を折る,対象に働きかける動詞。「折る」動作から抽象的用法にも広がる。 ,"The training video shows how to fold it safely."
tension,ぴんと張ること,動作・性質を名詞化した語。「ぴんと張る」という概念や結果を表す。 ,"The committee discussed tension for an hour."
counter,カウンター、売り台,台・窓口が主な意味。反対する、数える装置の意味もある。 ,"The report connected the counter to the case."
scholar,学者,「学者」という人・役割が主な意味。職業・立場・関係を表す。 ,"The scholar arrived early for the workshop."
outer,外側の,「外側の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The guide suggested an outer method."
atlantic,大西洋の,「大西洋の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The team chose an atlantic route."
deed,行為,「行為」を指す基本語。物・考え・場面を具体的に表す。 ,"The team will deed the assignment before Friday."
log,丸太,丸太が主な意味。記録・ログを取るという意味にも使う。 ,"The visitor noticed the log near the doorway."
whenever,～するときはいつでも,語句や文をつなぎ「するときはいつでも」関係を示す。条件・範囲にも使う。 ,"The presenter pointed to the whenever on the slide."
hire,～を雇う,対象に働きかける動詞。「雇う」動作から抽象的用法にも広がる。 ,"They decided to hire it before noon."
narrative,物語,「物語」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The teacher chose a narrative example."
translate,～を翻訳する,対象に働きかける動詞。「翻訳する」動作から抽象的用法にも広がる。 ,"The crew will translate the letter after the inspection."
declaration,宣言,動作・性質を名詞化した語。「宣言」という概念や結果を表す。 ,"The article linked declaration to climate change."
transform,～を変える,対象に働きかける動詞。「変える」動作から抽象的用法にも広がる。 ,"The guide showed us how to transform it."
stretch,～をいっぱいに伸ばす,対象に働きかける動詞。「いっぱいに伸ばす」動作から抽象的用法にも広がる。 ,"They decided to stretch it before noon."
convince,～を納得させる,対象に働きかける動詞。「納得させる」動作から抽象的用法にも広がる。 ,"The training video shows how to convince it safely."
competitive,競争の,「競争の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The report noted a competitive pattern."
acceptance,受け取ること,動作・性質を名詞化した語。「受け取る」という概念や結果を表す。 ,"The debate revealed acceptance after the vote."
exact,正確な,「正確な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The editor marked an exact phrase."
vast,広大な,「広大な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The guide suggested a vast method."
increasingly,ますます,「ますます」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The machine ran increasingly after the repair."
discrimination,区別すること,動作・性質を名詞化した語。「区別」という概念や結果を表す。 ,"The committee discussed discrimination for an hour."
depression,憂うつ、不況、くぼみ,動作・性質を名詞化した語。「憂うつ」という概念や結果を表す。 ,"The article linked depression to climate change."
accuracy,正確さ,動作・性質を名詞化した語。「正確さ」という概念や結果を表す。 ,"The speaker defined accuracy with a simple example."
definite,一定の,「一定の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The sign gave a definite warning."
suspect,～ではないかと思う；容疑者,「はないかと思う」という人・役割が主な意味。職業・立場・関係を表す。「容疑者」の意味もある。 ,"We suspect a mistake now."
attract,～を引きつける,対象に働きかける動詞。「引きつける」動作から抽象的用法にも広がる。 ,"Please attract it after checking the instructions."
virus,ウイルス,「ウイルス」を指す基本語。物・考え・場面を具体的に表す。 ,"The note explained the virus in plain words."
glance,ちらっと見る,「ちらっと見る」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The study measured glance across three groups."
currency,通貨,動作・性質を名詞化した語。「通貨」という概念や結果を表す。 ,"The committee made a currency decision."
intermediate,中間の,「中間の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The teacher chose an intermediate example."
ward,病棟,病棟や行政区が主な意味。守る・保護下の人という意味もある。 ,"Nurses checked the ward during rounds."
poverty,貧困,「貧困」を指す基本語。物・考え・場面を具体的に表す。 ,"The presenter pointed to the poverty on the slide."
emotional,感情の,「感情の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"She felt emotional."
reflection,反射,動作・性質を名詞化した語。「反射」という概念や結果を表す。 ,"The survey tracked reflection over several years."
priest,聖職者,「聖職者」という人・役割が主な意味。職業・立場・関係を表す。 ,"A client asked about the priest after lunch."
retail,小売り,商品を個人客に売る感覚。小売店・小売価格に使う。 ,"A customer asked about the retail at the counter."
breath,息,体の一部・状態としての「息」が主な意味。比喩的な表現にも広がる。 ,"The menu described the breath in detail."
defeat,～を負かす,対象に働きかける動詞。「負かす」動作から抽象的用法にも広がる。 ,"Workers tried to defeat the sauce in the workshop."
invest,～を投資する,対象に働きかける動詞。「投資する」動作から抽象的用法にも広がる。 ,"They decided to invest it before noon."
frequent,しばしば起こる,「しばしば起こる」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The guide mentioned the frequent near the entrance."
satisfaction,満足,動作・性質を名詞化した語。「満足」という概念や結果を表す。 ,"The committee discussed satisfaction for an hour."
promotion,昇進、販売促進,動作・性質を名詞化した語。「昇進」という概念や結果を表す。 ,"The article linked promotion to climate change."
visible,目に見える,「目に見える」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The room had a visible feeling."
attain,～を達成する,対象に働きかける動詞。「達成する」動作から抽象的用法にも広がる。 ,"They decided to attain it before noon."
emotion,強い感情,動作・性質を名詞化した語。「強い感情」という概念や結果を表す。 ,"Her smile looked emotion after the news."
lean,寄りかかる；やせた,「寄りかかる」を指す基本語。物・考え・場面を具体的に表す。「やせた」の意味もある。 ,"The article described the lean with an example."
blind,目の見えない,「目の見えない」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The report noted a blind pattern."
huge,巨大な,「巨大な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The editor marked a huge phrase."
moderate,適度な,「適度な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The guide suggested a moderate method."
stare,じっと見つめる,「じっと見つめる」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The report connected the stare to the case."
organism,有機体,動作・性質を名詞化した語。「有機体」という概念や結果を表す。 ,"The committee discussed organism for an hour."
illness,病気,動作・性質を名詞化した語。「病気」という概念や結果を表す。 ,"The illness spread quickly."
tire,～を疲れさせる,対象に働きかける動詞。「疲れさせる」動作から抽象的用法にも広がる。 ,"The guide showed us how to tire it."
nod,うなずく,「うなずく」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The team checked the nod before leaving."
tank,タンク,液体を入れる容器が主な意味。戦車の意味も重要。 ,"The guide marked the tank on the map."
trail,～の後について行く,後に続く跡が主な意味。小道・追跡する動詞にも使う。 ,"The presenter pointed to the trail on the slide."
