english,japanese,detail,sample
unfold,広がる、明らかになる,「広がる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The article described the unfold with an example."
recite,～を暗唱する,「暗唱する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The guide showed us how to recite it."
purse,財布、ハンドバッグ,具体的な物・場所を指す語。「財布」を場面の名詞として使う。 ,"A photo showed the purse beside the road."
embarrass,～に恥ずかしい思いをさせる,「恥ずかしい思いをさせる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The training video shows how to embarrass it safely."
appetite,食欲、欲求,「食欲」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The kitchen smelled of the appetite all morning."
chase,～を追いかける,「追いかける」を表す語。動きや変化を表し、比喩にも広がる。 ,"Workers learned to chase it during practice."
haunt,～に出没する、心に残る,「出没する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The guide showed us how to haunt it."
crow,カラス,「カラス」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"A diagram showed the crow clearly."
graduation,卒業,「卒業」を表す語。行為・過程・結果を名詞で表す。 ,"The policy raised questions about graduation."
freezing,凍るような,「凍るような」を表す語。人・物の性質・状態を表す形容詞。 ,"The committee made a freezing decision."
defender,防御する人,「防御する人」を表す語。その役割を持つ人・物を表す名詞。 ,"The defender arrived early for the workshop."
overnight,一晩で、一夜の,「一晩で」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The room had an overnight feeling."
spelling,語のつづり方,「語のつづり方」を表す語。人・物の性質・状態を表す形容詞。 ,"The guide suggested a spelling method."
deadly,致命的な,「致命的な」を表す語。人・物の性質・状態を表す形容詞。 ,"The snake is deadly."
dive,飛び込む、潜る,「飛び込む」を表す語。動きや変化を表し、比喩にも広がる。 ,"The editor marked a dive phrase."
sunset,日没,「日没」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The hikers photographed the sunset at sunrise."
uncover,～を明らかにする,「明らかにする」を表す語。動きや変化を表し、比喩にも広がる。 ,"The guide showed us how to uncover it."
noticeable,目立つ,「目立つ」を表す語。動きや変化を表し、比喩にも広がる。 ,"The coach praised a noticeable effort."
challenging,やりがいのある、難しい,「やりがいのある」を表す語。動きや変化を表し、比喩にも広がる。 ,"The teacher chose a challenging example."
bore,～を退屈させる、穴を開ける,退屈させる意味が主な意味。穴を開ける別語義にも注意。 ,"Please bore it after checking the instructions."
vivid,鮮やかな、生き生きした,「鮮やかな」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The team checked the vivid before leaving."
sphere,球、領域,「球」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The visitor noticed the sphere near the doorway."
pork,豚肉,「豚肉」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The presenter pointed to the pork on the slide."
sidewalk,歩道,具体的な物・場所を指す語。「歩道」を場面の名詞として使う。 ,"The checklist included the sidewalk at the end."
pillow,まくら,「まくら」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The article described the pillow with an example."
insane,正気でない、ばかげた,「正気でない」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The teacher asked about the insane after class."
delightful,楽しい、愉快な,「楽しい」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a delightful phrase."
liberate,～を解放する,「解放する」を表す語。動きや変化を表し、比喩にも広がる。 ,"They decided to liberate it before noon."
performer,演者、実行者,「演者」を表す語。その役割を持つ人・物を表す名詞。 ,"The performer arrived early for the workshop."
supportive,支援的な,「支援的な」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a supportive phrase."
complicated,複雑な,「複雑な」を表す語。人・物の性質・状態を表す形容詞。 ,"A complicated color filled the evening sky."
ache,痛む、痛み,「痛む」を表す語。動きや変化を表し、比喩にも広がる。 ,"They tried to ache the patient record after lunch."
stripe,しま、筋,「しま」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"Tourists photographed the stripe near the station."
unrelated,関係のない,「関係のない」を表す語。人・物の性質・状態を表す形容詞。 ,"The team chose an unrelated route."
oppression,抑圧,「抑圧」を表す語。行為・過程・結果を名詞で表す。 ,"Her essay connected oppression with daily life."
hidden,隠れた,「隠れた」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The checklist included the hidden at the end."
complement,～を補完する、補完物,足りない部分を補って全体を完成させるイメージ。 ,"The study measured complement across three groups."
incredible,信じられない、すばらしい,「信じられない」を表す語。人・物の性質・状態を表す形容詞。 ,"The committee made an incredible decision."
imitate,～をまねる,「まねる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The training video shows how to imitate it safely."
cliff,がけ,「がけ」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The manual listed the cliff under tools."
lasting,長続きする,「長続きする」を表す語。動きや変化を表し、比喩にも広がる。 ,"The report noted a lasting pattern."
sore,痛い、腹を立てた,「痛い」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The doctor explained the sore to the patient."
heavenly,天国のような,「天国のような」を表す語。人・物の性質・状態を表す形容詞。 ,"The door closed heavenly behind us."
underneath,～の下に、下側に,「下に」を表す語。状態やまとまりを名詞で表す。 ,"Please underneath the sauce before the next step."
transitional,過渡期の,「過渡期の」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a transitional phrase."
basin,洗面器、盆地,具体的な物・場所を指す語。「洗面器」を場面の名詞として使う。 ,"The visitor noticed the basin near the doorway."
sometime,いつか、以前の,「いつか」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The editor marked a sometime phrase."
referee,審判,「審判」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The checklist included the referee at the end."
choke,息が詰まる、～を詰まらせる,「息が詰まる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The article described the choke with an example."
bang,バンという音、強打する,「バンという音」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The team will bang the sketch before Friday."
oneself,自分自身,「自分自身」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The calendar marked the oneself in blue."
glimpse,ちらりと見ること,「ちらりと見ること」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The manual listed the glimpse under tools."
extinction,絶滅,「絶滅」を表す語。行為・過程・結果を名詞で表す。 ,"The survey tracked extinction over several years."
freshman,新入生、1年生,「新入生」を表す語。その役割を持つ人・物を表す名詞。 ,"The calendar marked the freshman in blue."
illuminate,～を照らす、明らかにする,「照らす」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please illuminate it after checking the instructions."
miserable,みじめな,「みじめな」を表す語。人・物の性質・状態を表す形容詞。 ,"The report noted a miserable pattern."
whichever,どちらでも,「どちらでも」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"Choose whichever you like."
ridiculous,ばかげた,「ばかげた」を表す語。人・物の性質・状態を表す形容詞。 ,"The guide suggested a ridiculous method."
horrible,ひどい、恐ろしい,「ひどい」を表す語。人・物の性質・状態を表す形容詞。 ,"The teacher chose a horrible example."
aloud,声に出して,「声に出して」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The artist captured the aloud in the sketch."
compliment,褒め言葉、～を褒める,相手の良さを言葉で認めること。complementと混同注意。 ,"The article linked compliment to climate change."
harness,馬具、～を利用する,力を制御して役立てるイメージ。馬具から比喩的に広がる。 ,"The harness moved quietly."
westward,西へ、西向きの,「西へ」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The path turned westward near the cliff."
spectacular,壮観な,「壮観な」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The team chose a spectacular route."
prosperous,繁栄している,「繁栄している」を表す語。動きや変化を表し、比喩にも広がる。 ,"The report noted a prosperous pattern."
stumble,つまずく、失敗する,「つまずく」を表す語。動きや変化を表し、比喩にも広がる。 ,"The note explained the stumble in plain words."
nonsense,無意味なこと,「無意味なこと」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The guide mentioned the nonsense near the entrance."
concerned,心配している、関係している,心が関係先へ向いている状態。心配・関係の両方で使う。 ,"The committee made a concerned decision."
nephew,おい,「おい」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The teacher chose a nephew example."
shelter,避難所、保護する,「避難所」を表す語。その役割を持つ人・物を表す名詞。 ,"The visitor noticed the shelter near the doorway."
tick,カチカチ鳴る、目盛り,「短く規則的な音」から、時計音・チェック印・ダニにもなる。 ,"The photograph showed the tick in soft light."
gown,ガウン、式服,具体的な物・場所を指す語。「ガウン」を場面の名詞として使う。 ,"The checklist included the gown at the end."
novelist,小説家,「小説家」を表す語。その役割を持つ人・物を表す名詞。 ,"The novelist arrived early for the workshop."
spider,クモ,「クモ」を表す語。その役割を持つ人・物を表す名詞。 ,"The teacher asked about the spider after class."
ripe,熟した、機が熟した,「熟した」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"A photo showed the ripe beside the road."
monk,修道士、僧,「修道士」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The manual listed the monk under tools."
warrior,戦士,「戦士」を表す語。その役割を持つ人・物を表す名詞。 ,"The report connected the warrior to the case."
horn,角、警笛,具体的な物・場所を指す語。「角」を場面の名詞として使う。 ,"The note explained the horn in plain words."
cushion,クッション、和らげる,具体的な物・場所を指す語。「クッション」を場面の名詞として使う。 ,"The guide mentioned the cushion near the entrance."
unclear,はっきりしない,「はっきりしない」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The committee made an unclear decision."
spice,薬味,「薬味」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The doctor explained the spice to the patient."
mislead,～を誤解させる,「誤解させる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The guide showed us how to mislead it."
fetch,～を取ってくる,「取ってくる」を表す語。動きや変化を表し、比喩にも広がる。 ,"They decided to fetch it before noon."
discomfort,不快、不安,「不快」を表す語。人の性質・感情・状態を表す抽象語。 ,"Her smile looked discomfort after the news."
overwhelm,～を圧倒する,「圧倒する」を表す語。動きや変化を表し、比喩にも広がる。 ,"Strong winds can overwhelm trees."
passport,旅券,「旅券」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The driver checked the passport before departure."
evenly,均等に、平らに,「均等に」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The machine ran evenly after the repair."
beaver,ビーバー,「ビーバー」を表す語。その役割を持つ人・物を表す名詞。 ,"The manual listed the beaver under tools."
ocean,大洋,「大洋」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The report connected the ocean to the case."
newborn,新生児、生まれたばかりの,「新生児」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The committee made a newborn decision."
choir,合唱団,「合唱団」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The guide mentioned the choir near the entrance."
countless,数え切れないほどの,「数え切れないほどの」を表す語。人・物の性質・状態を表す形容詞。 ,"The coach praised a countless effort."
helpless,無力な,「無力な」を表す語。人・物の性質・状態を表す形容詞。 ,"The sign gave a helpless warning."
honestly,正直に,「正直に」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"Honestly, the route needs more time."
ashamed,恥じている,「恥じている」を表す語。動きや変化を表し、比喩にも広がる。 ,"The presenter pointed to the ashamed on the slide."
knit,編む、結びつく,「編む」を表す語。動きや変化を表し、比喩にも広がる。 ,"The checklist included the knit at the end."
honesty,正直,「正直」を表す語。人・物の性質・状態を表す形容詞。 ,"Honesty builds trust."
keyboard,キーボード,具体的な物・場所を指す語。「キーボード」を場面の名詞として使う。 ,"The teacher asked about the keyboard after class."
disastrous,悲惨な,「悲惨な」を表す語。人・物の性質・状態を表す形容詞。 ,"Her smile looked disastrous after the news."
awkward,気まずい、不器用な,「気まずい」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The path turned awkward near the cliff."
turbulence,乱気流、混乱,「乱気流」を表す語。行為・過程・結果を名詞で表す。 ,"The article linked turbulence to climate change."
misunderstanding,誤解,「誤解」を表す語。人・物の性質・状態を表す形容詞。 ,"A misunderstanding cloud covered the ridge."
skeleton,骨格、骨組み,具体的な物・場所を指す語。「骨格」を場面の名詞として使う。 ,"The guide mentioned the skeleton near the entrance."
beautifully,美しく,「美しく」を表す語。動きや変化を表し、比喩にも広がる。 ,"She spoke beautifully to the visitor."
respectable,立派な、かなりの,「立派な」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a respectable phrase."
shiver,震える,「震える」を表す語。動きや変化を表し、比喩にも広がる。 ,"The visitor noticed the shiver near the doorway."
biochemistry,生化学,「生化学」を表す語。人・物の性質・状態を表す形容詞。 ,"The class found a biochemistry pattern in the story."
experienced,経験豊富な,「経験豊富な」を表す語。人・物の性質・状態を表す形容詞。 ,"The coach praised an experienced effort."
rewrite,～を書き直す,「書き直す」を表す語。動きや変化を表し、比喩にも広がる。 ,"The training video shows how to rewrite it safely."
congratulate,～を祝う,「祝う」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please congratulate it after checking the instructions."
calf,子牛、ふくらはぎ,子牛と脚のふくらはぎを表す。文脈で判別する語。 ,"The calf moved quietly."
needle,針,具体的な物・場所を指す語。「針」を場面の名詞として使う。 ,"The manual listed the needle under tools."
cautious,用心深い,「用心深い」を表す語。人・物の性質・状態を表す形容詞。 ,"The committee made a cautious decision."
bump,ぶつかる、こぶ,「ぶつかる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The note explained the bump in plain words."
apology,謝罪,「謝罪」を表す語。人・物の性質・状態を表す形容詞。 ,"The report noted an apology pattern."
worthwhile,価値のある,「価値のある」を表す語。動きや変化を表し、比喩にも広がる。 ,"A diagram showed the worthwhile clearly."
cherish,～を大切にする,「大切にする」を表す語。動きや変化を表し、比喩にも広がる。 ,"The guide showed us how to cherish it."
homeless,家のない,「家のない」を表す語。人・物の性質・状態を表す形容詞。 ,"The guide suggested a homeless method."
continual,たびたび起こる,「たびたび起こる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The presenter pointed to the continual on the slide."
ambulance,救急車,「救急車」を表す語。行為・過程・結果を名詞で表す。 ,"The team will ambulance the reservation before Friday."
depressed,落ち込んだ、不景気の,「落ち込んだ」を表す語。人・物の性質・状態を表す形容詞。 ,"A depressed color filled the evening sky."
supposedly,たぶん、～だとされて,「たぶん」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The singer paused supposedly before the chorus."
emotionally,感情的に,「感情的に」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The door closed emotionally behind us."
pronoun,代名詞,文法・語形成の用語。「代名詞」として語や文の働きを表す。 ,"Pronoun arrived early."
hopefully,願わくは、希望をもって,「願わくは」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The team worked hopefully through the night."
tile,タイル,具体的な物・場所を指す語。「タイル」を場面の名詞として使う。 ,"The note explained the tile in plain words."
selfish,利己的な,「利己的な」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The hikers crossed a selfish slope."
shrimp,エビ,具体的な物・場所を指す語。「エビ」を場面の名詞として使う。 ,"A diagram showed the shrimp clearly."
headline,見出し,「見出し」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The team checked the headline before leaving."
tumble,転ぶ、急落する,「転ぶ」を表す語。動きや変化を表し、比喩にも広がる。 ,"The visitor noticed the tumble near the doorway."
queue,列、列に並ぶ,「列」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The presenter pointed to the queue on the slide."
greeting,あいさつ,「あいさつ」を表す語。動きや変化を表し、比喩にも広がる。 ,"The checklist included the greeting at the end."
handy,便利な、手元にある,「便利な」を表す語。人・物の性質・状態を表す形容詞。 ,"The guide suggested a handy method."
antique,骨とう品、古風な,「骨とう品」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"She bought an antique chair."
fond,好きで、愛情のある,「好きで」を表す語。人の性質・感情・状態を表す抽象語。 ,"She felt fond."
chuckle,くすくす笑う,「くすくす笑う」を表す語。動きや変化を表し、比喩にも広がる。 ,"The manual listed the chuckle under tools."
magical,魔法のような,「魔法のような」を表す語。人・物の性質・状態を表す形容詞。 ,"The coach praised a magical effort."
oppress,～を抑圧する,「抑圧する」を表す語。動きや変化を表し、比喩にも広がる。 ,"They decided to oppress it before noon."
gossip,うわさ話,「うわさ話」を表す語。人の性質・感情・状態を表す抽象語。 ,"The room felt gossip after the announcement."
inscribe,～を刻む、記す,「刻む」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please inscribe it after checking the instructions."
applause,拍手喝采,「拍手喝采」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The applause arrived early for the workshop."
baggage,手荷物、心の重荷,「手荷物」を表す語。状態やまとまりを名詞で表す。 ,"The baggage arrived early for the workshop."
consonant,子音,文法・語形成の用語。「子音」として語や文の働きを表す。 ,"The photograph showed the consonant in soft light."
jealous,嫉妬深い,「嫉妬深い」を表す語。人・物の性質・状態を表す形容詞。 ,"The team chose a jealous route."
swarm,群れ、群がる,「群れ」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The article described the swarm with an example."
sour,酸っぱい、不機嫌な,具体的な物・場所を指す語。「酸っぱい」を場面の名詞として使う。 ,"The report noted a sour pattern."
bounce,弾む、跳ね返る,「弾む」を表す語。動きや変化を表し、比喩にも広がる。 ,"A photo showed the bounce beside the road."
bust,～を壊す、胸像,壊す・破産する意味と、胸像・胸部の名詞用法がある。 ,"They decided to bust it before noon."
eternity,永遠,「永遠」を表す語。性質・立場・関係を名詞で表す。 ,"The policy raised questions about eternity."
blush,赤面する,「赤面する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The note explained the blush in plain words."
embarrassment,困惑,「困惑」を表す語。行為・過程・結果を名詞で表す。 ,"The article linked embarrassment to climate change."
cheerful,陽気な,「陽気な」を表す語。人・物の性質・状態を表す形容詞。 ,"The coach praised a cheerful effort."
scenic,景色のよい,「景色のよい」を表す語。人・物の性質・状態を表す形容詞。 ,"The wall is scenic."
lamb,子羊,「子羊」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The lamb moved quietly."
earnest,真剣な,具体的な物・場所を指す語。「真剣な」を場面の名詞として使う。 ,"The report noted an earnest pattern."
chronological,年代順の,「年代順の」を表す語。人・物の性質・状態を表す形容詞。 ,"The teacher chose a chronological example."
reclaim,～を取り戻す、再生する,「取り戻す」を表す語。動きや変化を表し、比喩にも広がる。 ,"The guide showed us how to reclaim it."
flute,フルート,「フルート」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The teacher asked about the flute after class."
runway,滑走路,「滑走路」を表す語。人・物の性質・状態を表す形容詞。 ,"The teacher chose a runway example."
mourn,～を悼む,「悼む」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please mourn it after checking the instructions."
proverb,ことわざ,「ことわざ」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The proverb warns against careless promises."
horizon,地平線、視野,具体的な物・場所を指す語。「地平線」を場面の名詞として使う。 ,"The note explained the horizon in plain words."
tongue,舌、言語,具体的な物・場所を指す語。「舌」を場面の名詞として使う。 ,"The guide mentioned the tongue near the entrance."
actress,女優,「女優」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"A diagram showed the actress clearly."
prefix,接頭辞,文法・語形成の用語。「接頭辞」として語や文の働きを表す。 ,"Add the prefix to the word."
slogan,標語,「標語」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The visitor noticed the slogan near the doorway."
tease,～をからかう,「からかう」を表す語。動きや変化を表し、比喩にも広がる。 ,"The guide showed us how to tease it."
strangely,奇妙に,「奇妙に」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The guard moved strangely along the hallway."
diligence,勤勉,「勤勉」を表す語。行為・過程・結果を名詞で表す。 ,"The policy raised questions about diligence."
bilingual,二言語を使う,「二言語を使う」を表す語。動きや変化を表し、比喩にも広がる。 ,"The teacher asked about the bilingual after class."
hopeless,望みのない,「望みのない」を表す語。人・物の性質・状態を表す形容詞。 ,"Her smile looked hopeless after the news."
hopeful,希望に満ちた,「希望に満ちた」を表す語。人・物の性質・状態を表す形容詞。 ,"The room felt hopeful after the announcement."
charity,慈善、慈善団体,「慈善」を表す語。性質・立場・関係を名詞で表す。 ,"The survey tracked charity over several years."
cabbage,キャベツ,「キャベツ」を表す語。状態やまとまりを名詞で表す。 ,"The note explained the cabbage in plain words."
careless,不注意な,「不注意な」を表す語。人・物の性質・状態を表す形容詞。 ,"The hotel offered a careless view."
