english,japanese,detail,sample
screen,金網,映像を映す面。画面・仕切り・ふるい分けにも使う。 ,"The screen glowed in the dark room."
extremely,極端に,程度が非常に大きいこと。veryより強めの副詞。 ,"The machine ran extremely after the repair."
slowly,遅く,速度が遅い様子。動作や変化がゆっくり進む。 ,"The child listened slowly during the story."
powerful,強力な,大きな力や影響力を持つ状態。強力な。 ,"The report noted a powerful pattern."
passenger,乗客,乗り物に乗せてもらう人。乗客を表す。 ,"The checklist included the passenger at the end."
extra,余分の,「余分の」という性質を表す語。人・物・状況の様子を表す。 ,"The guide suggested an extra method."
greatly,大いに,動作や状態の程度・様子を表す語。「大いに」の感じを加える。 ,"She spoke greatly to the visitor."
wild,野生の,「野生の」という性質を表す語。人・物・状況の様子を表す。 ,"The editor marked a wild phrase."
weak,弱い,「弱い」という性質を表す語。人・物・状況の様子を表す。 ,"A weak color filled the evening sky."
adjust,～を調整する,「～を調整する」という動き・変化を表す語。人・物への働きかけを表す。 ,"The guide showed us how to adjust it."
host,大群,人・役割を表す「大群」。家族・職業・立場を示す語。 ,"The manager reviewed the host before the meeting."
till,～まで,「～まで」を表す語。物事・考え・状態を表す基本名詞。 ,"The team worked till through the night."
occupation,職業,「職業」を表す語。物事・考え・状態を表す基本名詞。 ,"The committee discussed occupation for an hour."
inner,内側の,「内側の」という性質を表す語。人・物・状況の様子を表す。 ,"The teacher chose an inner example."
earn,～を稼ぐ,「～を稼ぐ」という動き・変化を表す語。人・物への働きかけを表す。 ,"The guide showed us how to earn it."
advice,忠告,「忠告」を表す語。物事・考え・状態を表す基本名詞。 ,"The librarian set the advice near the entrance."
hit,～を打つ；命中する,「～を打つ；命中する」という動き・変化を表す語。人・物への働きかけを表す。 ,"Hit the ball hard."
software,ソフトウェア,「ソフトウェア」を表す語。物事・考え・状態を表す基本名詞。 ,"The article described the software with an example."
advertising,広告,「広告」を表す語。物事・考え・状態を表す基本名詞。 ,"The report noted an advertising pattern."
shoot,～を撃つ；撮影する,「～を撃つ；撮影する」という動き・変化を表す語。人・物への働きかけを表す。 ,"The guide showed us how to shoot it."
survive,生き残る,「生き残る」という動き・変化を表す語。人・物への働きかけを表す。 ,"The guide suggested a survive method."
fairly,公平に,かなり、または公平に。文脈で2つの意味に注意。 ,"The machine ran fairly after the repair."
audience,聴衆,話や演技を受け取る人々。聴衆・観客を表す。 ,"The audience listened quietly."
shell,貝がら,「貝がら」を表す語。物事・考え・状態を表す基本名詞。 ,"The guide mentioned the shell near the entrance."
strongly,強く,動作や状態の程度・様子を表す語。「強く」の感じを加える。 ,"The singer paused strongly before the chorus."
shock,衝撃,強い驚きや衝撃。ショック・感電にも使う。 ,"The team checked the shock before leaving."
bill,勘定書,支払うべき金額の紙。請求書・法案・紙幣にも。 ,"The visitor noticed the bill near the doorway."
gate,門,出入りを管理する口。門・搭乗口に使う。 ,"The presenter pointed to the gate on the slide."
photograph,写真,光で写した像。写真・写真を撮る動詞にもなる。 ,"Experts can photograph the sketch carefully."
hardly,ほとんどない,「ほとんどない」という性質を表す語。人・物・状況の様子を表す。 ,"He could hardly hear the bell."
invite,～を招待する,「～を招待する」という動き・変化を表す語。人・物への働きかけを表す。 ,"They decided to invite it before noon."
lawyer,弁護士,人・役割を表す「弁護士」。家族・職業・立場を示す語。 ,"The manager reviewed the lawyer before the meeting."
intelligence,知能,理解し考える力。知能・情報活動にも使う。 ,"The committee discussed intelligence for an hour."
mistake,誤り,正しくない選択や行為。誤り・間違える動詞。 ,"One mistake changed the final score."
gather,～を集める；集まる,「～を集める；集まる」という動き・変化を表す語。人・物への働きかけを表す。 ,"They tried to gather the leaves after lunch."
familiar,よく知られている,よく知っていてなじみがある状態。見慣れた。 ,"The guide mentioned the familiar near the entrance."
chart,海図,情報を図や表にしたもの。グラフ・図表に使う。 ,"A field note described the chart after the storm."
fault,欠点,悪い結果の原因。欠点・責任・断層にも使う。 ,"The team checked the fault before leaving."
widely,広く,動作や状態の程度・様子を表す語。「広く」の感じを加える。 ,"The singer paused widely before the chorus."
web,巣,「巣」を表す語。物事・考え・状態を表す基本名詞。 ,"The presenter pointed to the web on the slide."
lock,錠,「錠」という動き・変化を表す語。人・物への働きかけを表す。 ,"The checklist included the lock at the end."
commitment,約束,何かに責任を持って関わること。約束・献身。 ,"The policy raised questions about commitment."
symbol,象徴,別のものを表すしるし。象徴・記号を表す。 ,"The teacher asked about the symbol after class."
flood,はんらん,「はんらん」という動き・変化を表す語。人・物への働きかけを表す。 ,"A photo showed the flood beside the road."
concentrate,集中する；～を集中させる,「集中する；～を集中させる」という動き・変化を表す語。人・物への働きかけを表す。 ,"The manual listed the concentrate under tools."
crown,王冠・王位,「王冠・王位」を表す語。物事・考え・状態を表す基本名詞。 ,"The librarian set the crown near the entrance."
ahead,前方に,前方、または先の時間。ahead ofで「～より前」。 ,"She spoke ahead to the visitor."
tone,音,音や言葉の調子。口調・色合いにも使う。 ,"The critic discussed the tone after the concert."
unknown,知られていない,「知られていない」という性質を表す語。人・物・状況の様子を表す。 ,"The report noted an unknown pattern."
lip,くちびる,体の一部「くちびる」を表す語。位置や動きの説明で使う。 ,"The team checked the lip before leaving."
predict,～を予測する,「～を予測する」という動き・変化を表す語。人・物への働きかけを表す。 ,"They decided to predict it before noon."
explore,～を探検する；詳しく調べる,「～を探検する；詳しく調べる」という動き・変化を表す語。人・物への働きかけを表す。 ,"The training video shows how to explore it safely."
permission,許可,してよいという許し。許可・承認を表す。 ,"The committee discussed permission for an hour."
quick,速い,「速い」という性質を表す語。人・物・状況の様子を表す。 ,"A quick color filled the evening sky."
wine,ワイン,「ワイン」を表す語。物事・考え・状態を表す基本名詞。 ,"The teacher asked about the wine after class."
elsewhere,どこかよそに,今いる所とは別の場所。どこかよそで。 ,"The machine ran elsewhere after the repair."
twice,回,回数が2回。量が2倍の意味にも使う。 ,"The singer paused twice before the chorus."
soldier,軍人,人・役割を表す「軍人」。家族・職業・立場を示す語。 ,"A client asked about the soldier after lunch."
slave,奴隷,人・役割を表す「奴隷」。家族・職業・立場を示す語。 ,"The manager reviewed the slave before the meeting."
plastic,プラスチック,「プラスチック」を表す語。物事・考え・状態を表す基本名詞。 ,"The editor marked a plastic phrase."
besides,～に加えて；その上,「～に加えて；その上」を表す語。物事・考え・状態を表す基本名詞。 ,"Besides, we should leave now."
advise,～に助言する,「～に助言する」という動き・変化を表す語。人・物への働きかけを表す。 ,"I advise you to rest."
slide,滑る,「滑る」という動き・変化を表す語。人・物への働きかけを表す。 ,"The visitor noticed the slide near the doorway."
independence,独立,他に支配されない状態。独立・自立を表す。 ,"The article linked independence to climate change."
beauty,美しさ,美しい性質や人・物。美しさ・美点に使う。 ,"The room had a beauty feeling."
tip,先,「先端」から、助言・チップ・傾ける動詞にも使う。 ,"The article described the tip with an example."
personality,個性,人の性格や個性。人格・人柄を表す。 ,"Her personality made the team relaxed."
essay,小論,「小論」を表す語。物事・考え・状態を表す基本名詞。 ,"A photo showed the essay beside the road."
root,根元,植物の根。物事の根本・語根にも使う。 ,"The manual listed the root under tools."
pursue,～を追い求める,「～を追い求める」という動き・変化を表す語。人・物への働きかけを表す。 ,"The guide showed us how to pursue it."
liberty,自由,自由に行動できる権利。自由・解放を表す。 ,"The lawyer checked the liberty before court."
partly,一部分,全体ではなく一部分だけ。部分的に、ある程度。 ,"The road was partly blocked by snow."
murder,危険なこと,「危険なこと」という動き・変化を表す語。人・物への働きかけを表す。 ,"A diagram showed the murder clearly."
drawing,線で描くこと,線で描いた絵。描く行為・抽選にも使う。 ,"Experts can drawing the sketch carefully."
crowd,群衆,多くの人の集まり。群衆・詰め込む動詞にも。 ,"The visitor noticed the crowd near the doorway."
mostly,たいてい,大部分はそうであること。主に、たいてい。 ,"The box was mostly full of shells."
pack,包み,まとめて包むこと。荷造りする・一包みを表す。 ,"Please pack the tent."
dangerous,危険な,「危険な」という性質を表す語。人・物・状況の様子を表す。 ,"A dangerous curve surprised drivers."
pilot,水先案内人,人・役割を表す「水先案内人」。家族・職業・立場を示す語。 ,"The pilot arrived early for the workshop."
smooth,滑らかな,「滑らかな」という性質を表す語。人・物・状況の様子を表す。 ,"The editor marked a smooth phrase."
empty,空の；～を空にする,「空の；～を空にする」という動き・変化を表す語。人・物への働きかけを表す。 ,"The room felt empty after the concert."
ourselves,私たち自身,「私たち自身」を表す語。物事・考え・状態を表す基本名詞。 ,"The report connected the ourselves to the case."
fashion,流行,流行している様式。服装・方法の意味もある。 ,"The note explained the fashion in plain words."
raw,生の,「生の」という性質を表す語。人・物・状況の様子を表す。 ,"A raw color filled the evening sky."
senior,年上の,「年上の」という性質を表す語。人・物・状況の様子を表す。 ,"The coach praised a senior effort."
appreciate,～をありがたく思う；評価する,「～をありがたく思う；評価する」という動き・変化を表す語。人・物への働きかけを表す。 ,"They decided to appreciate it before noon."
wealth,富,多くの財産や資源。富・豊かさを表す。 ,"The visitor noticed the wealth near the doorway."
gradually,だんだんに,変化が少しずつ進む様子。だんだんに。 ,"The color gradually faded in sunlight."
disappear,見えなくなる,見えていたものが消えること。姿を消す。 ,"The island can disappear in fog."
truly,偽りなく,本当に・心から。真実性や強い実感を表す。 ,"The team worked truly through the night."
wise,賢い,「賢い」という性質を表す語。人・物・状況の様子を表す。 ,"The guard moved wise along the hallway."
atom,原子,「原子」を表す語。物事・考え・状態を表す基本名詞。 ,"A photo showed the atom beside the road."
weekly,毎週の,時を表す「毎週の」。予定・順序・期間を説明する時に使う。 ,"The child listened weekly during the story."
automatic,自動の,「自動の」という性質を表す語。人・物・状況の様子を表す。 ,"The report noted an automatic pattern."
entrance,入り口,「入り口」を表す語。物事・考え・状態を表す基本名詞。 ,"The speaker defined entrance with a simple example."
dust,ちり,「ちり」を表す語。物事・考え・状態を表す基本名詞。 ,"The librarian set the dust near the entrance."
diet,議会,「議会」を表す語。物事・考え・状態を表す基本名詞。 ,"A diagram showed the diet clearly."
silence,静けさ,「静けさ」を表す語。物事・考え・状態を表す基本名詞。 ,"Her essay connected silence with daily life."
banking,銀行業務,「銀行業務」を表す語。物事・考え・状態を表す基本名詞。 ,"A banking color filled the evening sky."
gender,性,「性」を表す語。物事・考え・状態を表す基本名詞。 ,"The presenter pointed to the gender on the slide."
wet,ぬれた,「ぬれた」という性質を表す語。人・物・状況の様子を表す。 ,"Wet shoes lined the doorway."
architecture,建築術,建物を設計する考えや様式。建築・構造。 ,"The article described the architecture with an example."
rating,格づけ,評価を数値や等級で示したもの。格付け・視聴率。 ,"The teacher asked about the rating after class."
storm,あらし,自然や天候に関する「あらし」。季節・空・環境の話で使う。 ,"Experts can storm the trail marker carefully."
abroad,海外へ,自国の外へ・外で。海外へ、海外で。 ,"She studied abroad."
roof,屋根,身近な物を表す「屋根」。形・用途・持ち物の説明で使う。 ,"The report connected the roof to the case."
visitor,訪問者,人・役割を表す「訪問者」。家族・職業・立場を示す語。 ,"The manager reviewed the visitor before the meeting."
comparative,比較の,「比較の」という性質を表す語。人・物・状況の様子を表す。 ,"The report noted a comparative pattern."
calendar,暦,身近な物を表す「暦」。形・用途・持ち物の説明で使う。 ,"A diagram showed the calendar clearly."
string,ひも,身近な物を表す「ひも」。形・用途・持ち物の説明で使う。 ,"The team checked the string before leaving."
container,容器,中に物を入れて運ぶもの。容器・コンテナ。 ,"The visitor noticed the container near the doorway."
shadow,陰,自然や天候に関する「陰」。季節・空・環境の話で使う。 ,"Please shadow the trail marker."
sink,沈む・下降する,下へ沈むこと。流し台の意味もある。 ,"The dish fell into the sink."
chest,大箱,体の一部「大箱」を表す語。位置や動きの説明で使う。 ,"The article described the chest with an example."
pro,賛成論,専門家・賛成の立場。プロ、利点の意味にも使う。 ,"The teacher asked about the pro after class."
heating,加熱,熱を加えて暖めること。暖房・加熱。 ,"The heating stopped during the night."
golden,金の,主な意味は色の「金の」。物の色や雰囲気を表す形容詞。 ,"The wall is golden."
belt,ベルト,身近な物を表す「ベルト」。形・用途・持ち物の説明で使う。 ,"The report connected the belt to the case."
unusual,普通でない,ふつうとは違っている状態。珍しい、異例の。 ,"The teacher chose an unusual example."
communicate,伝える；意思疎通する,「伝える；意思疎通する」という動き・変化を表す語。人・物への働きかけを表す。 ,"The guide mentioned the communicate near the entrance."
pour,～を注ぐ；降り注ぐ,「～を注ぐ；降り注ぐ」という動き・変化を表す語。人・物への働きかけを表す。 ,"They decided to pour it before noon."
remind,～に思い出させる,人の記憶を呼び戻させる。remind A of Bで使う。 ,"Please remind me tomorrow."
desert,砂ばく,自然や天候に関する「砂ばく」。季節・空・環境の話で使う。 ,"A field note described the desert after the storm."
stamp,切手；～を押印する,「切手；～を押印する」という動き・変化を表す語。人・物への働きかけを表す。 ,"The stamp arrived early for the workshop."
unlike,と違って,「と違って」を表す語。物事・考え・状態を表す基本名詞。 ,"The checklist included the unlike at the end."
weigh,～の重さを量る,「～の重さを量る」という動き・変化を表す語。人・物への働きかけを表す。 ,"The article described the weigh with an example."
brand,種類,商品を識別する名前や印。ブランド・焼き印にも。 ,"The teacher asked about the brand after class."
seriously,真剣に,軽く見ずに本気で。真剣に・重大にの意味。 ,"The team worked seriously through the night."
maker,製作者,人・役割を表す「製作者」。家族・職業・立場を示す語。 ,"The invoice listed the maker clearly."
lane,小道,場所を表す「小道」。行き先・位置・活動場所の説明に使う。 ,"The report connected the lane to the case."
insect,昆虫,動物の「昆虫」。種類や特徴を言う基本名詞。 ,"The insect moved quietly."
armed,武装した,武器を持った状態。武装した、備えた。 ,"The guide mentioned the armed near the entrance."
unfortunately,不幸にも,残念な結果を伝える時の副詞。不幸にも、残念ながら。 ,"Unfortunately, the shop closed early."
successfully,首尾よく,目的を達成してうまく。成功裏に、うまく。 ,"The boat drifted successfully across the lake."
remote,遠い,離れている状態。遠隔の・人里離れた。 ,"The room had a remote feeling."
joy,喜び,「喜び」を表す語。物事・考え・状態を表す基本名詞。 ,"Joy filled the room after the news."
landscape,風景,自然や天候に関する「風景」。季節・空・環境の話で使う。 ,"Please landscape the trail marker."
retire,引退する,「引退する」という動き・変化を表す語。人・物への働きかけを表す。 ,"The article described the retire with an example."
perfectly,完全に,欠けなく完全に。申し分なく、まったく。 ,"The door closed perfectly behind us."
musical,音楽の,「音楽の」という性質を表す語。人・物・状況の様子を表す。 ,"The room was musical."
battery,砲兵中隊,身近な物を表す「砲兵中隊」。形・用途・持ち物の説明で使う。 ,"The manual listed the battery under tools."
trap,わな,逃げられなくする仕掛け。罠・閉じ込める動詞。 ,"The teacher chose a trap example."
furniture,家具・ 家具,身近な物を表す「家具・ 家具」。形・用途・持ち物の説明で使う。 ,"The furniture arrived early for the workshop."
lamp,ランプ,身近な物を表す「ランプ」。形・用途・持ち物の説明で使う。 ,"The guide mentioned the lamp near the entrance."
drill,きり,身近な物を表す「きり」。形・用途・持ち物の説明で使う。 ,"A diagram showed the drill clearly."
hate,～を憎む、大嫌いである,強く嫌う気持ち。人・物・行為に対して使う。 ,"She felt hate."
deeply,深く,深い程度で。感情や影響が強い時にも使う。 ,"She spoke deeply to the visitor."
complain,不平を言う,不満を口に出す動き。苦情を言う時に使う。 ,"The presenter pointed to the complain on the slide."
