english,japanese,detail,sample
commission,委員会、手数料、委任する,「委員会」を表す語。行為・過程・結果を名詞で表す。 ,"The commission arrived early for the workshop."
god,神,「神」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The article described the god with an example."
community,共同体、地域社会,「共同体」を表す語。性質・立場・関係を名詞で表す。 ,"The community planted trees together."
federal,連邦の,「連邦の」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a federal phrase."
contract,契約、契約する,「契約」を表す語。制度・法律・組織に関わる場面で使う。 ,"Workers need to contract the contract safely."
energy,精力,「精力」を表す語。人・物の性質・状態を表す形容詞。 ,"Solar energy lit the remote cabin."
factor,要因、因子,「要因」を表す語。その役割を持つ人・物を表す名詞。 ,"The note explained the factor in plain words."
provision,供給、規定,「供給」を表す語。行為・過程・結果を名詞で表す。 ,"The article linked provision to climate change."
particular,特定の、特に,「特定の」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The musician mentioned the particular between songs."
reference,参照、言及,「参照」を表す語。行為・過程・結果を名詞で表す。 ,"The survey tracked reference over several years."
corporation,社団法人,「社団法人」を表す語。行為・過程・結果を名詞で表す。 ,"The corporation arrived early for the workshop."
division,分けること,「分けること」を表す語。行為・過程・結果を名詞で表す。 ,"Her essay connected division with daily life."
stock,在庫、株式,「蓄えてあるもの」から、在庫、株式、家畜などに広がる。 ,"The checklist included the stock at the end."
procedure,手順、手続き,「手順」を表す語。状態やまとまりを名詞で表す。 ,"The procedure arrived early for the workshop."
payment,支払い,「支払い」を表す語。行為・過程・結果を名詞で表す。 ,"A short story illustrated payment clearly."
institution,機関、制度,「機関」を表す語。行為・過程・結果を名詞で表す。 ,"The institution supports local students."
species,種,「種」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The manual listed the species under tools."
purchase,購入する、購入,「購入する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The report connected the purchase to the case."
trial,裁判、試験,「裁判」を表す語。人・物の性質・状態を表す形容詞。 ,"The teacher gave a trial example."
conference,会議,「会議」を表す語。行為・過程・結果を名詞で表す。 ,"The survey tracked conference over several years."
identify,～を特定する,「特定する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The training video shows how to identify it safely."
acid,酸、酸性の,具体的な物・場所を指す語。「酸」を場面の名詞として使う。 ,"The report noted an acid pattern."
employ,～を雇う、用いる,「雇う」を表す語。動きや変化を表し、比喩にも広がる。 ,"Workers learned to employ it during practice."
investment,投資すること,「投資すること」を表す語。行為・過程・結果を名詞で表す。 ,"The study measured investment across three groups."
motion,動き、提案,「動き」を表す語。行為・過程・結果を名詞で表す。 ,"A short story illustrated motion clearly."
minister,大臣、牧師,「大臣」を表す語。その役割を持つ人・物を表す名詞。 ,"The minister arrived early for the workshop."
phase,段階、局面,「段階」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The teacher asked about the phase after class."
publication,出版物、発表,「出版物」を表す語。行為・過程・結果を名詞で表す。 ,"The article linked publication to climate change."
environment,環境,「環境」を表す語。行為・過程・結果を名詞で表す。 ,"The speaker defined environment with a simple example."
technical,専門の,「専門の」を表す語。人・物の性質・状態を表す形容詞。 ,"The committee made a technical decision."
reaction,反応、反発,「反応」を表す語。行為・過程・結果を名詞で表す。 ,"The lecture explored reaction through real cases."
index,索引、指標,「索引」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The guide mentioned the index near the entrance."
component,構成要素,「構成要素」を表す語。人・物の性質・状態を表す形容詞。 ,"The report noted a component pattern."
primary,主要な、初等の,「主要な」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a primary phrase."
portion,部分,「部分」を表す語。行為・過程・結果を名詞で表す。 ,"A short story illustrated portion clearly."
senator,上院議員,「上院議員」を表す語。その役割を持つ人・物を表す名詞。 ,"The senator arrived early for the workshop."
executive,幹部、実行の,「幹部」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked an executive phrase."
export,輸出、輸出する,「輸出」を表す語。ビジネスや取引の文脈でよく使う。 ,"The article described the export with an example."
estate,不動産、財産,「不動産」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The teacher asked about the estate after class."
yield,産出する、収益,押されて差し出すイメージ。産出する・譲る・利回り。 ,"A photo showed the yield beside the road."
actual,実際の,「実際の」を表す語。人・物の性質・状態を表す形容詞。 ,"The team chose an actual route."
resolution,決議、解像度、解決,「決議」を表す語。行為・過程・結果を名詞で表す。 ,"Her essay connected resolution with daily life."
wage,賃金,「賃金」を表す語。ビジネスや取引の文脈でよく使う。 ,"The note explained the wage in plain words."
submit,～を提出する、従う,「提出する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The guide showed us how to submit it."
revenue,収入、歳入,「収入」を表す語。ビジネスや取引の文脈でよく使う。 ,"A diagram showed the revenue clearly."
master,名人、習得する,「名人」を表す語。その役割を持つ人・物を表す名詞。 ,"The master arrived early for the workshop."
profit,利益,「利益」を表す語。ビジネスや取引の文脈でよく使う。 ,"The visitor noticed the profit near the doorway."
equation,方程式、均衡,「方程式」を表す語。行為・過程・結果を名詞で表す。 ,"The article linked equation to climate change."
circumstance,状況、事情,「状況」を表す語。行為・過程・結果を名詞で表す。 ,"The speaker defined circumstance with a simple example."
import,輸入、重要性,「輸入」を表す語。人の性質・感情・状態を表す抽象語。 ,"The room felt import after the announcement."
formation,形成、編成,「形成」を表す語。行為・過程・結果を名詞で表す。 ,"The lecture explored formation through real cases."
constant,絶え間ない、定数,「絶え間ない」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a constant phrase."
ton,トン,「トン」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The manual listed the ton under tools."
assessment,評価,「評価」を表す語。行為・過程・結果を名詞で表す。 ,"The study measured assessment across three groups."
employer,雇用主,「雇用主」を表す語。その役割を持つ人・物を表す名詞。 ,"The note explained the employer in plain words."
entitle,～に権利を与える,「権利を与える」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please entitle the contract before the next step."
specify,～を明記する,「明記する」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please specify it after checking the instructions."
user,利用者,「利用者」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The user arrived early for the workshop."
output,出力、生産量,「出力」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The visitor noticed the output near the doorway."
assembly,集会、組み立て,「集会」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The door closed assembly behind us."
understanding,理解,「理解」を表す語。人・物の性質・状態を表す形容詞。 ,"The team chose an understanding route."
domestic,国内の、家庭の,「国内の」を表す語。人・物の性質・状態を表す形容詞。 ,"The report noted a domestic pattern."
exceed,～を超える,「超える」を表す語。動きや変化を表し、比喩にも広がる。 ,"The report noted an exceed pattern."
circuit,回路、一周,「回路」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"A photo showed the circuit beside the road."
sector,部門、区域,「部門」を表す語。その役割を持つ人・物を表す名詞。 ,"The manual listed the sector under tools."
evaluation,評価,「評価」を表す語。行為・過程・結果を名詞で表す。 ,"The policy raised questions about evaluation."
discharge,放出する、退院させる,「放出する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The note explained the discharge in plain words."
scheme,計画、制度,「計画」を表す語。制度・法律・組織に関わる場面で使う。 ,"The judge mentioned the scheme during the hearing."
personnel,職員、人事,「職員」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The personnel arrived early for the workshop."
convention,会議、慣習,「会議」を表す語。行為・過程・結果を名詞で表す。 ,"The survey tracked convention over several years."
variation,変化、変種,「変化」を表す語。行為・過程・結果を名詞で表す。 ,"The lecture explored variation through real cases."
commerce,商業,「商業」を表す語。ビジネスや取引の文脈でよく使う。 ,"The presenter pointed to the commerce on the slide."
manufacture,製造する、製品,「製造する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The checklist included the manufacture at the end."
learning,学習,「学習」を表す語。人・物の性質・状態を表す形容詞。 ,"A learning question started the debate."
legislation,法律、立法,「法律」を表す語。行為・過程・結果を名詞で表す。 ,"The legislation passed yesterday."
percentage,割合、百分率,「割合」を表す語。状態やまとまりを名詞で表す。 ,"The calendar marked the percentage in blue."
illustrate,～を説明する、図示する,「説明する」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please illustrate it after checking the instructions."
administrative,管理上の、行政の,「管理上の」を表す語。人・物の性質・状態を表す形容詞。 ,"The report noted an administrative pattern."
compensation,補償、報酬,「補償」を表す語。行為・過程・結果を名詞で表す。 ,"The speaker defined compensation with a simple example."
fiscal,財政の、会計年度の,「財政の」を表す語。人・物の性質・状態を表す形容詞。 ,"The guide suggested a fiscal method."
western,西の,「西の」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The team chose a western route."
urban,都市の,「都市の」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The urban opened early for visitors."
territory,領土、分野,「領土」を表す語。人・物の性質・状態を表す形容詞。 ,"A territory color filled the evening sky."
reform,改革、改革する,「改革」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The presenter pointed to the reform on the slide."
relief,安心、救済,「安心」を表す語。人の性質・感情・状態を表す抽象語。 ,"Her smile looked relief after the news."
rural,いなかの,「いなかの」を表す語。人・物の性質・状態を表す形容詞。 ,"The teacher chose a rural example."
grain,穀物、粒,「穀物」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"A field note described the grain after the storm."
faith,信頼、信仰,「信頼」を表す語。人の性質・感情・状態を表す抽象語。 ,"Her smile looked faith after the news."
secondary,二次的な、中等の,「二次的な」を表す語。人・物の性質・状態を表す形容詞。 ,"The room had a secondary feeling."
resistance,抵抗,「抵抗」を表す語。行為・過程・結果を名詞で表す。 ,"The survey tracked resistance over several years."
substance,物質、実質,「物質」を表す語。行為・過程・結果を名詞で表す。 ,"The lecture explored substance through real cases."
obligation,義務,「義務」を表す語。行為・過程・結果を名詞で表す。 ,"The team will obligation the contract before Friday."
previously,以前に,「以前に」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"The door closed previously behind us."
certificate,証明書,「証明書」を表す語。制度・法律・組織に関わる場面で使う。 ,"The lawyer checked the certificate before court."
extension,拡張、延長,「拡張」を表す語。行為・過程・結果を名詞で表す。 ,"A short story illustrated extension clearly."
interpretation,解釈,「解釈」を表す語。行為・過程・結果を名詞で表す。 ,"The policy raised questions about interpretation."
recommendation,推薦、勧告,「推薦」を表す語。行為・過程・結果を名詞で表す。 ,"The committee discussed recommendation for an hour."
impose,～を課す、押しつける,「課す」を表す語。動きや変化を表し、比喩にも広がる。 ,"Workers learned to impose it during practice."
somewhat,幾分か,「幾分か」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The calendar marked the somewhat in blue."
exception,除外すること除外,「除外すること除外」を表す語。行為・過程・結果を名詞で表す。 ,"The survey tracked exception over several years."
bind,～をしばる,「しばる」を表す語。動きや変化を表し、比喩にも広がる。 ,"The training video shows how to bind it safely."
whereas,～である一方で,「ある一方で」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"I like tea, whereas he likes coffee."
exhibit,展示する、展示品,「展示する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The note explained the exhibit in plain words."
manufacturer,製造業者,「製造業者」を表す語。その役割を持つ人・物を表す名詞。 ,"The manufacturer arrived early for the workshop."
elect,～を選出する,「選出する」を表す語。動きや変化を表し、比喩にも広がる。 ,"They decided to elect it before noon."
operator,操作者、事業者,「操作者」を表す語。その役割を持つ人・物を表す名詞。 ,"The operator arrived early for the workshop."
neither,どちらも～ない,「どちらも～ない」を表す語。動作・状態の程度や方向を補う副詞的な語。 ,"Neither answer matched the clue."
salary,給料・俸給,「給料・俸給」を表す語。人・物の性質・状態を表す形容詞。 ,"The report noted a salary pattern."
client,依頼人、顧客,「依頼人」を表す語。人・物の性質・状態を表す形容詞。 ,"The manager made a client decision."
enterprise,企業、事業,「企業」を表す語。ビジネスや取引の文脈でよく使う。 ,"The article described the enterprise with an example."
particle,粒子、小片,「粒子」を表す語。科学・学問分野の文脈で使われる。 ,"The teacher asked about the particle after class."
multiple,複数の、倍数,「複数の」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"A photo showed the multiple beside the road."
route,経路、路線,「経路」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The manual listed the route under tools."
welfare,福祉,「福祉」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The report connected the welfare to the case."
implement,～を実施する、道具,「実施する」を表す語。動きや変化を表し、比喩にも広がる。 ,"A short story illustrated implement clearly."
external,外部の,「外部の」を表す語。人・物の性質・状態を表す形容詞。 ,"The teacher chose an external example."
version,版、型,「版」を表す語。行為・過程・結果を名詞で表す。 ,"The committee discussed version for an hour."
applicant,応募者,「応募者」を表す語。人・物の性質・状態を表す形容詞。 ,"The teacher chose an applicant example."
input,入力、投入,「入力」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The visitor noticed the input near the doorway."
province,州、省、分野,「州」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The calendar marked the province in blue."
treaty,条約,「条約」を表す語。人・物の性質・状態を表す形容詞。 ,"The team chose a treaty route."
adequate,十分な、適切な,「十分な」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The report noted an adequate pattern."
exclude,～を除外する,「除外する」を表す語。動きや変化を表し、比喩にも広がる。 ,"Workers learned to exclude it during practice."
grand,壮大な、総計の,「壮大な」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The editor marked a grand phrase."
classification,分類,「分類」を表す語。行為・過程・結果を名詞で表す。 ,"The classification was difficult."
evaluate,～を評価する,「評価する」を表す語。よく見て判断・理解する動きを表す。 ,"The training video shows how to evaluate it safely."
overall,全体的な,「全体的な」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The editor marked an overall phrase."
loan,貸付、融資,「貸付」を表す語。ビジネスや取引の文脈でよく使う。 ,"The guide mentioned the loan near the entrance."
assess,～を評価する,「評価する」を表す語。よく見て判断・理解する動きを表す。 ,"The guide showed us how to assess it."
perspective,観点、遠近法,「観点」を表す語。人・物の性質・状態を表す形容詞。 ,"The sign gave a perspective warning."
utility,公共事業、有用性,「公共事業」を表す語。性質・立場・関係を名詞で表す。 ,"The lecture explored utility through real cases."
concrete,具体的な、コンクリート,「具体的な」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The wall is made of concrete."
testimony,証言,「証言」を表す語。人・物の性質・状態を表す形容詞。 ,"The teacher gave a testimony example."
relevant,関連のある,「関連のある」を表す語。動きや変化を表し、比喩にも広がる。 ,"The article described the relevant with an example."
gross,総計の、ひどい,「総計の」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The committee made a gross decision."
campaign,運動、選挙活動,「運動」を表す語。制度・法律・組織に関わる場面で使う。 ,"The lawyer checked the campaign before court."
quote,引用する、見積もる,「引用する」を表す語。動きや変化を表し、比喩にも広がる。 ,"The manual listed the quote under tools."
fundamental,根本的な,「根本的な」を表す語。人・物の性質・状態を表す形容詞。 ,"The class found a fundamental pattern in the story."
assumption,仮定,「仮定」を表す語。行為・過程・結果を名詞で表す。 ,"The speaker defined assumption with a simple example."
adjustment,調整,「調整」を表す語。行為・過程・結果を名詞で表す。 ,"The survey tracked adjustment over several years."
carbon,炭素,具体的な物・場所を指す語。「炭素」を場面の名詞として使う。 ,"The guide marked the carbon on the map."
related,関連した,「関連した」を表す語。人・物の性質・状態を表す形容詞。 ,"The editor marked a related phrase."
aircraft,航空機,「航空機」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The visitor noticed the aircraft near the doorway."
investigate,～を調査する,「調査する」を表す語。よく見て判断・理解する動きを表す。 ,"The guide showed us how to investigate it."
physician,医師,「医師」を表す語。その役割を持つ人・物を表す名詞。 ,"The doctor explained the physician to the patient."
revolution,革命、回転,「革命」を表す語。行為・過程・結果を名詞で表す。 ,"The policy raised questions about revolution."
billion,億,「億」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"Billion guests arrived before noon."
fluid,流体、流動的な,「流体」を表す語。科学・学問分野の文脈で使われる。 ,"The teacher gave a fluid example."
jury,陪審,「陪審」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The manual listed the jury under tools."
cast,投げる、配役する,投げるイメージ。票・光・役を投じる意味にも広がる。 ,"The report connected the cast to the case."
candidate,候補者,「候補者」を表す語。具体的な意味から、抽象的な使い方にも広がる。 ,"The candidate arrived early for the meeting."
precede,～に先行する,「先行する」を表す語。動きや変化を表し、比喩にも広がる。 ,"Please precede it after checking the instructions."
