english,japanese,detail,sample
importantly,重要なことに,「重要なに」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"She spoke importantly to the visitor."
audio,音声の,「音声の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The room was audio."
elephant,ゾウ,「ゾウ」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The elephant moved slowly."
athlete,競技者,「競技者」という人・役割が主な意味。職業・立場・関係を表す。 ,"A client asked about the athlete after lunch."
weep,涙を流す,「涙を流す」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The checklist included the weep at the end."
awful,恐ろしい,「恐ろしい」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The room felt awful after the announcement."
creativity,独創性,動作・性質を名詞化した語。「独創性」という概念や結果を表す。 ,"A creativity flavor stayed after each bite."
hug,～を抱き締める,対象に働きかける動詞。「抱き締める」動作から抽象的用法にも広がる。 ,"Workers learned to hug it during practice."
unhappy,悲しい,「悲しい」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The room felt unhappy after the announcement."
dislike,～を嫌う,対象に働きかける動詞。「嫌う」動作から抽象的用法にも広がる。 ,"They decided to dislike it before noon."
comb,くし,「くし」を指す基本語。物・考え・場面を具体的に表す。 ,"The note explained the comb in plain words."
fog,霧,「霧」を指す基本語。物・考え・場面を具体的に表す。 ,"The guide mentioned the fog near the entrance."
amusement,楽しみ,「楽しみ」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The debate revealed amusement after the vote."
lively,生気にあふれた,「生気にあふれた」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The town square was lively."
photographer,写真家,「写真家」という人・役割が主な意味。職業・立場・関係を表す。 ,"The invoice listed the photographer clearly."
symphony,交響楽,「交響楽」を指す基本語。物・考え・場面を具体的に表す。 ,"The presenter pointed to the symphony on the slide."
lifestyle,生き方,「生き方」を指す基本語。物・考え・場面を具体的に表す。 ,"The checklist included the lifestyle at the end."
belly,腹,「腹」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The baby slept on his belly."
countryside,いなか,「いなか」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"The teacher asked about the countryside after class."
downtown,繁華街へ、中心街で,「繁華街へ」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"The downtown opened early for visitors."
ham,ハム,食べ物・飲み物としての「ハム」が主な意味。料理や食事場面で使う。 ,"The chef added the ham to the bowl."
balloon,気球,「気球」を指す基本語。物・考え・場面を具体的に表す。 ,"The report connected the balloon to the case."
fascinating,魅惑的な,「魅惑的な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The teacher chose a fascinating example."
dentist,歯科医,「歯科医」という人・役割が主な意味。職業・立場・関係を表す。 ,"The invoice listed the dentist clearly."
singing,歌,動作を名詞・形容詞化した語。「歌」場面や状態を表す。 ,"A singing scene opened the film."
dancer,ダンサー,「ダンサー」という人・役割が主な意味。職業・立場・関係を表す。 ,"The manager reviewed the dancer before the meeting."
happily,幸福に,「幸福に」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The child listened happily during the story."
robbery,強盗,「強盗」を指す基本語。物・考え・場面を具体的に表す。 ,"The presenter pointed to the robbery on the slide."
chat,雑談,「雑談」を指す基本語。物・考え・場面を具体的に表す。 ,"The checklist included the chat at the end."
adjective,形容詞,「形容詞」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The guide suggested an adjective method."
daylight,日光,「日光」を指す基本語。物・考え・場面を具体的に表す。 ,"The teacher asked about the daylight after class."
uncomfortable,心地よくない,「心地よくない」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The editor marked an uncomfortable phrase."
rob,～から力ずくで奪う,対象に働きかける動詞。「力ずくで奪う」動作から抽象的用法にも広がる。 ,"The manual listed the rob under tools."
annoy,～を困らせる,対象に働きかける動詞。「困らせる」動作から抽象的用法にも広がる。 ,"The guide showed us how to annoy it."
fisherman,漁師,「漁師」という人・役割が主な意味。職業・立場・関係を表す。 ,"The manager reviewed the fisherman before the meeting."
terrify,～を恐れさせる,対象に働きかける動詞。「恐れさせる」動作から抽象的用法にも広がる。 ,"The training video shows how to terrify it safely."
refrigerator,冷蔵庫,「冷蔵庫」を指す基本語。物・考え・場面を具体的に表す。 ,"A diagram showed the refrigerator clearly."
sew,縫い物をする,「縫い物をする」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The team checked the sew before leaving."
tourist,旅行者,「旅行者」という人・役割が主な意味。職業・立場・関係を表す。 ,"The invoice listed the tourist clearly."
aged,歳の,「歳の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The committee made an aged decision."
upstairs,階上へ,「階上へ」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"She spoke upstairs to the visitor."
bug,昆虫,小さな虫が主な意味。機械やプログラムの不具合にも使う。 ,"The bug moved quietly."
ankle,足首,体の一部・状態としての「足首」が主な意味。比喩的な表現にも広がる。 ,"He injured his ankle during practice."
silly,愚かな,「愚かな」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"That was a silly mistake."
orphan,孤児,「孤児」という人・役割が主な意味。職業・立場・関係を表す。 ,"The invoice listed the orphan clearly."
energetic,精力的な,「精力的な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The teacher chose an energetic example."
retired,引退した,「引退した」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The editor marked a retired phrase."
ending,終わり,動作を名詞・形容詞化した語。「終わり」場面や状態を表す。 ,"The ending surprised everyone."
pill,丸薬,「丸薬」を指す基本語。物・考え・場面を具体的に表す。 ,"A diagram showed the pill clearly."
runner,走る人,「走る人」という人・役割が主な意味。職業・立場・関係を表す。 ,"The manager reviewed the runner before the meeting."
unpleasant,不愉快な,「不愉快な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The team chose an unpleasant route."
pear,西洋ナシ,食べ物・飲み物としての「西洋ナシ」が主な意味。料理や食事場面で使う。 ,"The menu listed the pear under lunch specials."
hunter,ハンター,「ハンター」という人・役割が主な意味。職業・立場・関係を表す。 ,"The manager reviewed the hunter before the meeting."
clone,クローン,「クローン」を指す基本語。物・考え・場面を具体的に表す。 ,"The article described the clone with an example."
roast,～を焼く,対象に働きかける動詞。「焼く」動作から抽象的用法にも広がる。 ,"They decided to roast it before noon."
silently,静かに,「静かに」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The machine ran silently after the repair."
plural,複数の,「複数の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The committee made a plural decision."
noun,名詞,「名詞」を指す基本語。物・考え・場面を具体的に表す。 ,"The report connected the noun to the case."
mushroom,キノコ,食べ物・飲み物としての「キノコ」が主な意味。料理や食事場面で使う。 ,"The mushroom opened early for visitors."
spoon,スプーン,「スプーン」を指す基本語。物・考え・場面を具体的に表す。 ,"The librarian set the spoon near the entrance."
fantastic,異様な,「異様な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The team chose a fantastic route."
bush,低木,「低木」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the bush before leaving."
further,もっと遠い,「もっと遠い」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"A further color filled the evening sky."
queen,女王,「女王」という人・役割が主な意味。職業・立場・関係を表す。 ,"A client asked about the queen after lunch."
nowadays,今日では,「今日では」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The guard moved nowadays along the hallway."
toast,トースト,焼いたパンが主な意味。祝杯をあげる意味にも広がる。 ,"The article described the toast with an example."
smoothly,滑らかに,「滑らかに」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The child listened smoothly during the story."
sailing,帆走,動作を名詞・形容詞化した語。「帆走」場面や状態を表す。 ,"The teacher chose a sailing example."
grandson,孫息子,「孫息子」という人・役割が主な意味。職業・立場・関係を表す。 ,"The invoice listed the grandson clearly."
garlic,ニンニク,「ニンニク」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The committee made a garlic decision."
sadly,悲しそうに,「悲しそうに」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"She spoke sadly to the visitor."
journey,旅行,「旅行」を指す基本語。物・考え・場面を具体的に表す。 ,"The guide mentioned the journey near the entrance."
inexpensive,安い,「安い」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The report noted an inexpensive pattern."
playground,遊び場,「遊び場」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"The playground opened early for visitors."
loudly,大声で,「大声で」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The guard moved loudly along the hallway."
oak,オークの木,「オークの木」を指す基本語。物・考え・場面を具体的に表す。 ,"The presenter pointed to the oak on the slide."
running,走ること,動作を名詞・形容詞化した語。「走る」場面や状態を表す。 ,"The editor marked a running phrase."
indoor,室内の,「室内の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"They played indoor soccer."
polite,礼儀正しい,「礼儀正しい」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The coach praised a polite effort."
championship,選手権、優勝,動作・性質を名詞化した語。「選手権」という概念や結果を表す。 ,"A championship road led to the village."
perfume,香水、香り,「香水」を指す基本語。物・考え・場面を具体的に表す。 ,"The manual listed the perfume under tools."
aisle,座席間の通路,「座席間の通路」を指す基本語。物・考え・場面を具体的に表す。 ,"The report connected the aisle to the case."
diamond,ダイヤモンド,「ダイヤモンド」を指す基本語。物・考え・場面を具体的に表す。 ,"The note explained the diamond in plain words."
scenery,風景,「風景」を指す基本語。物・考え・場面を具体的に表す。 ,"The guide mentioned the scenery near the entrance."
tablespoon,食卓用スプーン,「食卓用スプーン」を指す基本語。物・考え・場面を具体的に表す。 ,"The librarian set the tablespoon near the entrance."
lyric,歌詞の；叙情詩,「歌詞の」という状態・性質を表す語。人・物の特徴・評価を表す。「叙情詩」の意味もある。 ,"A lyric melody filled the hall."
splash,～をはねかける,対象に働きかける動詞。「はねかける」動作から抽象的用法にも広がる。 ,"Please splash it after checking the instructions."
walking,歩くこと,動作を名詞・形容詞化した語。「歩く」場面や状態を表す。 ,"The report noted a walking pattern."
grandchild,孫,「孫」という人・役割が主な意味。職業・立場・関係を表す。 ,"The manager reviewed the grandchild before the meeting."
cereal,朝食用の穀類加工食品,「朝食用の穀類加工食品」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The chef served a cereal sauce."
bargain,掘り出し物；交渉,「掘り出し物」を指す基本語。物・考え・場面を具体的に表す。「交渉」の意味もある。 ,"The teacher asked about the bargain after class."
downstairs,階下へ,「階下へ」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The team worked downstairs through the night."
oven,オーブン,「オーブン」を指す基本語。物・考え・場面を具体的に表す。 ,"The manual listed the oven under tools."
noisy,やかましい,「やかましい」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The coach praised a noisy effort."
recycle,～を再利用する,対象に働きかける動詞。「再利用する」動作から抽象的用法にも広がる。 ,"They decided to recycle it before noon."
hike,ハイキングする,「ハイキングする」という動きや変化を表す語。人・物の状態変化にも使う。 ,"The guide mentioned the hike near the entrance."
slim,ほっそりとした,「ほっそりとした」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The committee made a slim decision."
screw,ねじ,「ねじ」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the screw before leaving."
cricket,コオロギ,コオロギのほか、英国系の球技クリケットも表す。 ,"The visitor noticed the cricket near the doorway."
cleaner,掃除機,「掃除機」を指す基本語。物・考え・場面を具体的に表す。 ,"The librarian set the cleaner near the entrance."
composer,作曲家,「作曲家」という人・役割が主な意味。職業・立場・関係を表す。 ,"The manager reviewed the composer before the meeting."
frank,率直な,「率直な」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The report noted a frank pattern."
balcony,バルコニー,「バルコニー」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"The teacher asked about the balcony after class."
uneasy,心の落ち着かない,「心の落ち着かない」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The editor marked an uneasy phrase."
bay,湾,「湾」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"The manual listed the bay under tools."
pollute,～を汚す,対象に働きかける動詞。「汚す」動作から抽象的用法にも広がる。 ,"The training video shows how to pollute it safely."
underwater,水面下の,「水面下の」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The editor marked an underwater phrase."
chef,料理長、シェフ,「料理長」という人・役割が主な意味。職業・立場・関係を表す。 ,"The invoice listed the chef on the last line."
impatient,我慢しきれない,「我慢しきれない」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"He became impatient."
stadium,競技場,「競技場」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"The stadium opened early for visitors."
unimportant,重要でない,「重要でない」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The detail was unimportant."
dessert,デザート,食べ物・飲み物としての「デザート」が主な意味。料理や食事場面で使う。 ,"The menu listed the dessert under lunch specials."
reunion,再会,「再会」を指す基本語。物・考え・場面を具体的に表す。 ,"The checklist included the reunion at the end."
snack,軽食,食べ物・飲み物としての「軽食」が主な意味。料理や食事場面で使う。 ,"The waiter carried the snack to table five."
used,中古の；使われた,「中古の」という状態・性質を表す語。人・物の特徴・評価を表す。「使われた」の意味もある。 ,"She bought a used car."
might,～かもしれない,「かもしれない」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"We might leave now."
steak,ステーキ,食べ物・飲み物としての「ステーキ」が主な意味。料理や食事場面で使う。 ,"The menu listed the steak under lunch specials."
pleasing,楽しい,「楽しい」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The report noted a pleasing pattern."
beginner,初学者,「初学者」という人・役割が主な意味。職業・立場・関係を表す。 ,"The beginner arrived early for the workshop."
sausage,ソーセージ,食べ物・飲み物としての「ソーセージ」が主な意味。料理や食事場面で使う。 ,"The recipe calls for the sausage at the end."
pronunciation,発音,動作・性質を名詞化した語。「発音」という概念や結果を表す。 ,"A pronunciation scene opened the film."
tour,旅行,「旅行」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the tour before leaving."
junk,がらくた、廃品,「がらくた」を指す基本語。物・考え・場面を具体的に表す。 ,"The visitor noticed the junk near the doorway."
camping,野営,動作を名詞・形容詞化した語。「野営」場面や状態を表す。 ,"The coach praised a camping effort."
pilgrim,巡礼者,「巡礼者」という人・役割が主な意味。職業・立場・関係を表す。 ,"The manager reviewed the pilgrim before the meeting."
rap,コツンとたたくこと,「コツンとたたく」を指す基本語。物・考え・場面を具体的に表す。 ,"The article described the rap with an example."
surname,姓,「姓」を指す基本語。物・考え・場面を具体的に表す。 ,"The teacher asked about the surname after class."
continent,大陸,「大陸」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The teacher chose a continent example."
sock,短い靴下,「短い靴下」を指す基本語。物・考え・場面を具体的に表す。 ,"The manual listed the sock under tools."
thief,泥棒,「泥棒」という人・役割が主な意味。職業・立場・関係を表す。 ,"A client asked about the thief after lunch."
disappointing,失望させるような,「失望させるような」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The team chose a disappointing route."
crowded,込み合った,「込み合った」を指す基本語。物・考え・場面を具体的に表す。 ,"The guide mentioned the crowded near the entrance."
cycling,自転車に乗ること,動作を名詞・形容詞化した語。「自転車に乗る」場面や状態を表す。 ,"A cycling delay changed the route."
sweater,セーター,「セーター」を指す基本語。物・考え・場面を具体的に表す。 ,"The team checked the sweater before leaving."
grace,優雅さ,「優雅さ」を指す基本語。物・考え・場面を具体的に表す。 ,"The librarian set the grace near the entrance."
cupboard,食器棚,「食器棚」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"The chef added the cupboard to the bowl."
wheelchair,車いす,「車いす」という動きや変化を表す語。人・物の状態変化にも使う。 ,"Tourists photographed the wheelchair near the station."
scarf,スカーフ,「スカーフ」を指す基本語。物・考え・場面を具体的に表す。 ,"The article described the scarf with an example."
hockey,ホッケー,「ホッケー」を指す基本語。物・考え・場面を具体的に表す。 ,"The teacher asked about the hockey after class."
cheque,小切手,「小切手」という人・役割が主な意味。職業・立場・関係を表す。 ,"The manager reviewed the cheque before the meeting."
carrot,ニンジン,食べ物・飲み物としての「ニンジン」が主な意味。料理や食事場面で使う。 ,"The chef added the carrot to the bowl."
olympic,オリンピックの,「オリンピックの」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The report noted an olympic pattern."
suitcase,スーツケース,「スーツケース」を指す基本語。物・考え・場面を具体的に表す。 ,"The note explained the suitcase in plain words."
angrily,怒って,「怒って」様子を添える副詞。動作や文全体のニュアンスを変える。 ,"The team worked angrily through the night."
cafeteria,カフェテリア,「カフェテリア」という場所・範囲が主な意味。活動や所属の場面で使う。 ,"A diagram showed the cafeteria clearly."
timetable,時間表,「時間表」という状態・性質を表す語。人・物の特徴・評価を表す。 ,"The teacher chose a timetable example."
sweetheart,恋人,「恋人」という人・役割が主な意味。職業・立場・関係を表す。 ,"The invoice listed the sweetheart clearly."
someday,いつか,「いつか」を指す基本語。物・考え・場面を具体的に表す。 ,"The presenter pointed to the someday on the slide."
sleepy,眠い,「眠い」を指す基本語。物・考え・場面を具体的に表す。 ,"The teacher gave a sleepy example."
cooler,冷却器、クーラー,冷やす装置が主な意味。飲み物入れや比較級「より涼しい」にも。 ,"The recipe calls for the cooler at the end."
skate,スケートをする,氷上をすべる動作が主な意味。スケート靴そのものも指す。 ,"The teacher asked about the skate after class."
quiz,小テスト,短いテストが主な意味。質問して知識を試す動詞にもなる。 ,"A photo showed the quiz beside the road."
