english,japanese,detail,sample
presenter,司会者・発表者,「司会者・発表者」を表す語。その役割・職業・立場の人を表す。 ,"A client asked about the presenter after lunch."
indulgent,甘い・寛容な,「甘い・寛容な」を表す語。否定・不足・反対状態を表す。 ,"The teacher chose an indulgent example."
thrilling,ぞくぞくさせるような,「ぞくぞくさせるような」を表す語。行為・結果・状態を表す名詞。 ,"The editor marked a thrilling phrase."
brag,自慢する,「自慢する」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"A diagram showed the brag clearly."
tiresome,飽き飽きさせる,「飽き飽きさせる」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The team checked the tiresome before leaving."
outlive,～より長生きする,「長生きする」を表す語。外へ出る・上回る感覚に広がる。 ,"She may outlive her brother."
innocently,無邪気に,「無邪気に」を表す語。動作・判断の仕方や程度を添える。 ,"The boat drifted innocently across the lake."
stepfather,継父,「継父」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The stepfather arrived early for the meeting."
uneasily,不安のうちに,「不安のうちに」を表す語。動作・判断の仕方や程度を添える。 ,"The door closed uneasily behind us."
stingy,けちな,「けちな」を表す語。人・物・状況の性質を描く形容詞。 ,"The team chose a stingy route."
absentee,欠席者,「欠席者」を表す語。その役割・職業・立場の人を表す。 ,"The manager reviewed the absentee before the meeting."
subjunctive,仮定法の,「仮定法の」を表す語。人・物・状況の性質を描く形容詞。 ,"A subjunctive color filled the evening sky."
cyclist,自転車に乗る人,「自転車に乗る人」を表す語。その役割・職業・立場の人を表す。 ,"A client asked about the cyclist after lunch."
solidity,固いこと,「固いこと」を表す語。性質・状態・考え方を表す抽象語。 ,"A short story illustrated solidity clearly."
folly,愚かさ,「愚かさ」を表す語。動作・判断の仕方や程度を添える。 ,"The machine ran folly after the repair."
zoom,急上昇する,「急上昇する」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"A diagram showed the zoom clearly."
dreamy,夢のような,「夢のような」を表す語。人・物・状況の性質を描く形容詞。 ,"The teacher chose a dreamy example."
unkind,不親切な,「不親切な」を表す語。否定・不足・反対状態を表す。 ,"The room had an unkind feeling."
sloppy,ぬけて汚れた,「ぬけて汚れた」を表す語。人・物・状況の性質を描く形容詞。 ,"The committee made a sloppy decision."
ecologist,生態学者,「生態学者」を表す語。その役割・職業・立場の人を表す。 ,"The ecologist arrived early for the workshop."
lousy,ひどい・シラミのついた,「ひどい・シラミのついた」を表す語。人・物・状況の性質を描く形容詞。 ,"The report noted a lousy pattern."
narcissistic,自己陶酔の,「自己陶酔の」を表す語。人・物・状況の性質を描く形容詞。 ,"The report noted a narcissistic pattern."
impressionist,印象主義者,「印象主義者」を表す語。その役割・職業・立場の人を表す。 ,"The manager reviewed the impressionist before the meeting."
optimist,楽天主義者,「楽天主義者」を表す語。その役割・職業・立場の人を表す。 ,"The invoice listed the optimist clearly."
tremor,震動,「震動」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The report connected the tremor to the case."
artistry,芸術的効果,「芸術的効果」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The artist captured the artistry in the sketch."
inborn,生まれつきの,「生まれつきの」を表す語。否定・不足・反対状態を表す。 ,"The artist used an inborn color."
mortify,～に屈辱を与える,「屈辱を与える」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The guide showed us how to mortify it."
obituary,死亡記事,「死亡記事」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The team checked the obituary before leaving."
outdo,～にまさる,「まさる」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"They tried to outdo each other."
subcontinent,亜大陸,「亜大陸」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The presenter pointed to the subcontinent on the slide."
donkey,ロバ,「ロバ」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The checklist included the donkey at the end."
indignity,屈辱・侮辱,「屈辱・侮辱」を表す語。性質・状態・考え方を表す抽象語。 ,"The study measured indignity across three groups."
breathtaking,息をのむような,「息をのむような」を表す語。行為・結果・状態を表す名詞。 ,"Workers need to breathtaking the sauce safely."
carefree,気楽な・心配のない,「気楽な・心配のない」を表す語。人・物・状況の性質を描く形容詞。 ,"A carefree road led to the village."
stew,シチュー・煮込む,「シチュー・煮込む」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The manual listed the stew under tools."
mystify,～を惑わせる,「惑わせる」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"Workers learned to mystify it during practice."
hilarious,とてもおかしい,「とてもおかしい」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The room had a hilarious feeling."
drapery,垂れ布,「垂れ布」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The guide mentioned the drapery near the entrance."
nutshell,木の実の殻・要約,「小さな殻」から、in a nutshellで「要するに」。 ,"Please nutshell the trail marker."
unease,不安,「不安」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The team checked the unease before leaving."
indescribable,言葉では言い表せない,「言葉では言い表せない」を表す語。否定・不足・反対状態を表す。 ,"The view was indescribable."
caravan,隊商,「隊商」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The driver checked the caravan before departure."
exactness,正確さ,「正確さ」を表す語。性質・状態・考え方を表す抽象語。 ,"A short story illustrated exactness clearly."
beautify,～を美しくする,「美しくする」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The training video shows how to beautify it safely."
thoughtless,思いやりのない,「思いやりのない」を表す語。人・物・状況の性質を描く形容詞。 ,"The committee made a thoughtless decision."
tablecloth,テーブル掛け,「テーブル掛け」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"A photo showed the tablecloth beside the road."
oversize,特大の・標準より大きい,「特大の・標準より大きい」を表す語。基準を越える・上回る感覚が中心。 ,"The room had an oversize feeling."
flawless,傷のない,「傷のない」を表す語。人・物・状況の性質を描く形容詞。 ,"The contract required a flawless signature."
salesmanship,販売の手腕,「販売の手腕」を表す語。行為・結果・状態を表す名詞。 ,"Good salesmanship requires trust."
selfless,私心のない,「私心のない」を表す語。人・物・状況の性質を描く形容詞。 ,"The report noted a selfless pattern."
unconcerned,無関心な・心配しない,「無関心な・心配しない」を表す語。否定・不足・反対状態を表す。 ,"The report noted an unconcerned pattern."
duel,決闘,「決闘」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The team checked the duel before leaving."
scooter,スクーター,「スクーター」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The visitor noticed the scooter near the doorway."
bikini,ビキニ,「ビキニ」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The presenter pointed to the bikini on the slide."
soundtrack,サウンドトラック,「サウンドトラック」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The artist captured the soundtrack in the sketch."
dandelion,タンポポ,「タンポポ」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The article described the dandelion with an example."
gaudy,けばけばしい,「けばけばしい」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The coach praised a gaudy effort."
sociable,社交的な,「社交的な」を表す語。可能性・適性を表し人・物に使う。 ,"The sign gave a sociable warning."
regrettably,遺憾ながら,「遺憾ながら」を表す語。動作・判断の仕方や程度を添える。 ,"She spoke regrettably to the visitor."
playmate,遊び友達,「遊び友達」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The report connected the playmate to the case."
leopard,ヒョウ,「ヒョウ」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The note explained the leopard in plain words."
unimaginable,想像できない,「想像できない」を表す語。否定・不足・反対状態を表す。 ,"The damage was unimaginable."
altar,祭壇,「祭壇」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"A diagram showed the altar clearly."
collocation,配置,「配置」を表す語。行為・結果・状態を表す名詞。 ,"The policy raised questions about collocation."
silverware,銀器,「銀器」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The visitor noticed the silverware near the doorway."
tulip,チューリップ,「チューリップ」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The presenter pointed to the tulip on the slide."
penguin,ペンギン,「ペンギン」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The checklist included the penguin at the end."
boxer,ボクサー,「ボクサー」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The article described the boxer with an example."
ghetto,ゲットー・貧困地区,「ゲットー・貧困地区」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The teacher asked about the ghetto after class."
timeless,時代を超えた,「時代を超えた」を表す語。人・物・状況の性質を描く形容詞。 ,"The editor marked a timeless phrase."
harrow,まぐわ・～を苦しめる,「まぐわ・を苦しめる」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The manual listed the harrow under tools."
eyelash,まつ毛の1本,「まつ毛の1本」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The report connected the eyelash to the case."
linen,リネン,「リネン」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The note explained the linen in plain words."
cornet,コルネット,「コルネット」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The guide mentioned the cornet near the entrance."
bustling,活気のある・慌ただしい,「活気のある・慌ただしい」を表す語。行為・結果・状態を表す名詞。 ,"The team will bustling the reservation before Friday."
bustle,慌ただしく動き回る,「慌ただしく動き回る」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"Experts can bustle the reservation carefully."
frugal,倹約的な,「倹約的な」を表す語。人・物・状況の性質を描く形容詞。 ,"A frugal traveler packs only essentials."
reprove,～を非難する,「非難する」を表す語。再び行う・元に戻す感覚がある。 ,"They decided to reprove it before noon."
soliloquy,独白,「独白」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The checklist included the soliloquy at the end."
fearsome,恐ろしい,「恐ろしい」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The room felt fearsome after the announcement."
anchorage,停泊地,「停泊地」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The teacher asked about the anchorage after class."
intransitive,自動詞の,「自動詞の」を表す語。否定・不足・反対状態を表す。 ,"The editor marked an intransitive phrase."
malady,病気・弊害,「病気・弊害」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"Nurses checked the malady during rounds."
hyphen,ハイフン,「ハイフン」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The report connected the hyphen to the case."
times,～倍・掛ける,数を掛ける感覚。three timesなら「3倍・3回」。 ,"Four times five is twenty."
creepy,ぞっとする,「ぞっとする」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The guide mentioned the creepy near the entrance."
bestseller,ベストセラー,「ベストセラー」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"A diagram showed the bestseller clearly."
mistreat,～を虐待する,「虐待する」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"Experts know how to mistreat the sauce safely."
bun,ロールパン,「ロールパン」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The visitor noticed the bun near the doorway."
splatter,はねかかる,「はねかかる」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The presenter pointed to the splatter on the slide."
apostrophe,アポストロフィー,「アポストロフィー」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The checklist included the apostrophe at the end."
pessimist,悲観論者,「悲観論者」を表す語。その役割・職業・立場の人を表す。 ,"The invoice listed the pessimist clearly."
offhand,即興の・そっけない,「即興の・そっけない」を表す語。人・物・状況の性質を描く形容詞。 ,"The committee made an offhand decision."
vocalist,歌手,「歌手」を表す語。その役割・職業・立場の人を表す。 ,"The manager reviewed the vocalist before the meeting."
proven,証明された,「証明された」を表す語。人・物・状況の性質を描く形容詞。 ,"The method is proven."
overstep,～を踏み越える・逸脱する,「踏み越える・逸脱する」を表す語。基準を越える・上回る感覚が中心。 ,"Workers learned to overstep it during practice."
punctual,時間を守る,「時間を守る」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The calendar marked the punctual in blue."
irresistibly,抵抗できないほどに,「抵抗できないほどに」を表す語。動作・判断の仕方や程度を添える。 ,"The door closed irresistibly behind us."
ungodly,不信心な・ひどい,「不信心な・ひどい」を表す語。動作・判断の仕方や程度を添える。 ,"She spoke ungodly to the visitor."
tiredness,疲労,「疲労」を表す語。性質・状態・考え方を表す抽象語。 ,"Her essay connected tiredness with daily life."
aircrew,航空機乗務員,「航空機乗務員」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The aircrew arrived early for the workshop."
papaya,パパイヤ,「パパイヤ」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The presenter pointed to the papaya on the slide."
reverence,崇敬・敬意,「崇敬・敬意」を表す語。行為・結果・状態を表す名詞。 ,"A short story illustrated reverence clearly."
impressionism,印象主義,「印象主義」を表す語。性質・状態・考え方を表す抽象語。 ,"The policy raised questions about impressionism."
getaway,逃亡,「逃亡」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The teacher asked about the getaway after class."
determiner,限定詞,「限定詞」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"A photo showed the determiner beside the road."
pedantic,学者ぶった・細かすぎる,「学者ぶった・細かすぎる」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"They tried to pedantic the assignment after lunch."
hyperbole,誇張法,「誇張法」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The report connected the hyperbole to the case."
gymnastic,体操の,「体操の」を表す語。人・物・状況の性質を描く形容詞。 ,"The team chose a gymnastic route."
stylist,スタイリスト・文体家,「スタイリスト・文体家」を表す語。その役割・職業・立場の人を表す。 ,"The invoice listed the stylist clearly."
spa,温泉施設・スパ,「温泉施設・スパ」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"A diagram showed the spa clearly."
handrail,手すり,「手すり」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The handrail arrived early for the workshop."
humbug,たわごと・詐欺,「たわごと・詐欺」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The visitor noticed the humbug near the doorway."
trek,長くつらい旅をする・旅,「長くつらい旅をする・旅」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"Please trek the reservation."
punctuality,時間厳守,「時間厳守」を表す語。性質・状態・考え方を表す抽象語。 ,"The committee discussed punctuality for an hour."
stonework,石造物・石工事,「石造物・石工事」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The invoice listed the stonework clearly."
posh,高級な・上流ぶった,「高級な・上流ぶった」を表す語。人・物・状況の性質を描く形容詞。 ,"The coach praised a posh effort."
rainstorm,暴風雨,「暴風雨」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"Hikers noticed the rainstorm near the trail."
breezy,そよ風の吹く,「そよ風の吹く」を表す語。動作・判断の仕方や程度を添える。 ,"The guide spotted the breezy near the trail."
prance,跳ね回る,「跳ね回る」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"Her essay connected prance with daily life."
scholasticism,スコラ哲学,「スコラ哲学」を表す語。性質・状態・考え方を表す抽象語。 ,"The teacher gave a scholasticism example."
rainbow,虹,「虹」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The ranger marked the rainbow on the map."
redo,～をやり直す,「やり直す」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"They decided to redo it before noon."
steely,鋼鉄の,「鋼鉄の」を表す語。動作・判断の仕方や程度を添える。 ,"The machine ran steely after the repair."
wearisome,疲れさせる,「疲れさせる」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The visitor noticed the wearisome near the doorway."
bathhouse,浴場,「浴場」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The bathhouse opened early for visitors."
lark,ヒバリ,「ヒバリ」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The checklist included the lark at the end."
mango,マンゴー,「マンゴー」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The article described the mango with an example."
workbench,仕事台,「仕事台」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"A client asked about the workbench after lunch."
soaking,ずぶぬれの・しみ込み,「ずぶぬれの・しみ込み」を表す語。行為・結果・状態を表す名詞。 ,"The editor marked a soaking phrase."
leek,西洋ネギ,「西洋ネギ」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The manual listed the leek under tools."
giveaway,景品・うっかり漏れること,「景品・うっかり漏れること」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The report connected the giveaway to the case."
solo,独唱曲,「独唱曲」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The note explained the solo in plain words."
bothersome,やっかいな,「やっかいな」を表す語。人・物・状況の性質を描く形容詞。 ,"The teacher chose a bothersome example."
cubism,キュービズム,「キュービズム」を表す語。性質・状態・考え方を表す抽象語。 ,"The committee discussed cubism for an hour."
vanity,虚栄心,「虚栄心」を表す語。性質・状態・考え方を表す抽象語。 ,"The article linked vanity to climate change."
paratrooper,落下傘降下兵,「落下傘降下兵」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The visitor noticed the paratrooper near the doorway."
undersea,海中の,「海中の」を表す語。否定・不足・反対状態を表す。 ,"A field note described the undersea after the storm."
bookmark,しおり,「しおり」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The checklist included the bookmark at the end."
bartender,バーテンダー,「バーテンダー」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The critic discussed the bartender after the concert."
quarrelsome,議論好きな,「議論好きな」を表す語。人・物・状況の性質を描く形容詞。 ,"The report noted a quarrelsome pattern."
stopover,旅行途上の短期滞在,「旅行途上の短期滞在」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"Tourists photographed the stopover near the station."
funky,ファンキーな・個性的な,「ファンキーな・個性的な」を表す語。人・物・状況の性質を描く形容詞。 ,"The guide suggested a funky method."
fantastically,異様に,「異様に」を表す語。動作・判断の仕方や程度を添える。 ,"The machine ran fantastically after the repair."
repertoire,レパートリー,「レパートリー」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The note explained the repertoire in plain words."
doorkeeper,門衛,「門衛」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The guide mentioned the doorkeeper near the entrance."
spellbound,うっとりした・魅了された,「うっとりした・魅了された」を表す語。人・物・状況の性質を描く形容詞。 ,"The coach praised a spellbound effort."
smokestack,煙突,「煙突」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The team checked the smokestack before leaving."
bourbon,バーボン,「バーボン」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The visitor noticed the bourbon near the doorway."
snowball,雪の玉,「雪の玉」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"A field note described the snowball after the storm."
bossy,威張りたがる,「威張りたがる」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"The checklist included the bossy at the end."
prejudge,～を早まって判断する,「早まって判断する」を表す語。具体的な動作から、抽象的な行為にも広がる。 ,"Workers tried to prejudge the contract in the workshop."
outback,奥地・アウトバック,「奥地・アウトバック」を表す語。外へ出る・上回る感覚に広がる。 ,"The teacher asked about the outback after class."
mutable,変わりやすい,「変わりやすい」を表す語。可能性・適性を表し人・物に使う。 ,"The teacher chose a mutable example."
coastline,海岸線,「海岸線」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"A field note described the coastline after the storm."
subplot,わき筋,「わき筋」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The report connected the subplot to the case."
exultant,大喜びの,「大喜びの」を表す語。人・物・状況の性質を描く形容詞。 ,"Her smile looked exultant after the news."
catchy,調子がおもしろくて覚えやすい,「調子がおもしろくて覚えやすい」を表す語。人・物・状況の性質を描く形容詞。 ,"The guide suggested a catchy method."
cornerstone,礎石・基礎,「礎石・基礎」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"A diagram showed the cornerstone clearly."
cheeky,生意気な・ずうずうしい,「生意気な・ずうずうしい」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The editor marked a cheeky phrase."
chimney,煙突,「煙突」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The visitor noticed the chimney near the doorway."
shoplifting,万引き,「万引き」を表す語。行為・結果・状態を表す名詞。 ,"The coach praised a shoplifting effort."
hospice,ホスピス,「ホスピス」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The checklist included the hospice at the end."
barbershop,理髪店,「理髪店」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The barbershop opened early for visitors."
cellist,チェロ奏者,「チェロ奏者」を表す語。その役割・職業・立場の人を表す。 ,"A client asked about the cellist after lunch."
blooming,花盛りの,「花盛りの」を表す語。行為・結果・状態を表す名詞。 ,"The teacher chose a blooming example."
outshine,～よりよく光る,「よく光る」を表す語。外へ出る・上回る感覚に広がる。 ,"Her talent can outshine the others."
tightrope,綱渡りの綱,「綱渡りの綱」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The report connected the tightrope to the case."
wallboard,壁張り用材,「壁張り用材」を表す語。物・状態・出来事を表し、比喩にも広がる。 ,"The note explained the wallboard in plain words."
predicative,叙述用法の,「叙述用法の」を表す語。人・物・状況の性質を描く形容詞。 ,"The report noted a predicative pattern."
